event_id,season,player_id,player_name,from_club_id,from_club,to_club_id,to_club,semantic_type,fee_text,paired_internal_faces,source_faces
TM-2026-00178,2026/27,216569,Jérémie Boga,417,OGC Nice,506,Juventus FC,PERMANENT_OR_OTHER_EXPLICIT,€4.80m,0,IN
TM-2026-00179,2026/27,216569,Jérémie Boga,506,Juventus FC,417,OGC Nice,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,OUT
TM-2026-00180,2026/27,223974,Stefan Posch,1047,Como 1907,39,1.FSV Mainz 05,PERMANENT_OR_OTHER_EXPLICIT,€4.00m,0,OUT
TM-2026-00181,2026/27,223974,Stefan Posch,39,1.FSV Mainz 05,1047,Como 1907,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00182,2026/27,226025,Luca Mazzitelli,1047,Como 1907,515,Without Club,FREE_AGENT_OR_END_OF_CONTRACT,-,0,OUT
TM-2026-00183,2026/27,226025,Luca Mazzitelli,1390,Cagliari Calcio,1047,Como 1907,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,1,IN+OUT
TM-2026-00184,2026/27,234781,Maxwel Cornet,252,Genoa CFC,379,West Ham United,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,OUT
TM-2026-00185,2026/27,237658,Michel Aebischer,1025,Bologna FC 1909,4172,Pisa Sporting Club,PERMANENT_OR_OTHER_EXPLICIT,€4.50m,0,OUT
TM-2026-00186,2026/27,237658,Michel Aebischer,4172,Pisa Sporting Club,1025,Bologna FC 1909,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00187,2026/27,238266,Duje Caleta-Car,1041,Olympique Lyon,6574,US Sassuolo,FREE_TRANSFER,free transfer,0,IN
TM-2026-00188,2026/27,241923,Lorenzo Montipò,276,Hellas Verona,607,Venezia FC,PERMANENT_OR_OTHER_EXPLICIT,€250k,0,IN
TM-2026-00189,2026/27,247377,Kevin Bonifazi,1025,Bologna FC 1909,515,Without Club,FREE_AGENT_OR_END_OF_CONTRACT,-,0,OUT
TM-2026-00190,2026/27,249126,Harry Winks,1003,Leicester City,1390,Cagliari Calcio,PERMANENT_OR_OTHER_EXPLICIT,?,0,IN
TM-2026-00191,2026/27,249730,Guillermo Maripán,416,Torino FC,6600,Sport Club Internacional,FREE_TRANSFER,free transfer,0,OUT
TM-2026-00192,2026/27,250153,Pasquale Mazzocchi,6195,SSC Napoli,607,Venezia FC,LOAN,Loan fee: €500k,1,IN+OUT
TM-2026-00193,2026/27,251075,Zeki Çelik,12,AS Roma,506,Juventus FC,FREE_TRANSFER,free transfer,1,IN+OUT
TM-2026-00194,2026/27,251878,Aarón Martín,252,Genoa CFC,630,Racing Santander,PERMANENT_OR_OTHER_EXPLICIT,€2.00m,0,OUT
TM-2026-00195,2026/27,256339,Emil Audero,1047,Como 1907,367,Rayo Vallecano,LOAN,loan transfer,0,OUT
TM-2026-00196,2026/27,256339,Emil Audero,2239,US Cremonese,1047,Como 1907,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00197,2026/27,256678,Filippo Romagna,6574,US Sassuolo,515,Without Club,FREE_AGENT_OR_END_OF_CONTRACT,-,0,OUT
TM-2026-00198,2026/27,257474,Vanja Milinković-Savić,416,Torino FC,6195,SSC Napoli,PERMANENT_OR_OTHER_EXPLICIT,€6.00m,1,IN+OUT
TM-2026-00199,2026/27,257474,Vanja Milinković-Savić,6195,SSC Napoli,416,Torino FC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,1,IN+OUT
TM-2026-00200,2026/27,258482,Boris Radunović,3522,Spezia Calcio,1390,Cagliari Calcio,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00201,2026/27,265078,Patrick Cutrone,1047,Como 1907,2919,AC Monza,PERMANENT_OR_OTHER_EXPLICIT,€4.00m,1,IN+OUT
TM-2026-00202,2026/27,265078,Patrick Cutrone,2919,AC Monza,1047,Como 1907,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,1,IN+OUT
TM-2026-00203,2026/27,267160,Adam Buksa,410,Udinese Calcio,237,RCD Mallorca,LOAN,loan transfer,0,OUT
TM-2026-00204,2026/27,268429,Sandi Lovrić,276,Hellas Verona,410,Udinese Calcio,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00205,2026/27,272261,Antonín Barák,1038,UC Sampdoria,430,ACF Fiorentina,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00206,2026/27,272812,Kingsley Ehizibue,410,Udinese Calcio,515,Without Club,FREE_AGENT_OR_END_OF_CONTRACT,-,0,OUT
TM-2026-00207,2026/27,273132,Robin Gosens,430,ACF Fiorentina,33,FC Schalke 04,LOAN,loan transfer,0,OUT
TM-2026-00208,2026/27,276896,Samuel Gigot,398,SS Lazio,515,Without Club,FREE_AGENT_OR_END_OF_CONTRACT,-,0,OUT
TM-2026-00209,2026/27,277179,Angeliño,12,AS Roma,897,Deportivo A Coruña,LOAN,loan transfer,0,OUT
TM-2026-00210,2026/27,281989,Luis Milla,3709,Getafe CF,1047,Como 1907,PERMANENT_OR_OTHER_EXPLICIT,€6.00m,0,IN
TM-2026-00211,2026/27,282388,Giovanni Simeone,416,Torino FC,6195,SSC Napoli,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,1,IN+OUT
TM-2026-00212,2026/27,282388,Giovanni Simeone,6195,SSC Napoli,416,Torino FC,PERMANENT_OR_OTHER_EXPLICIT,€7.20m,1,IN+OUT
TM-2026-00213,2026/27,284730,Manuel Akanji,281,Manchester City,46,Inter Milan,PERMANENT_OR_OTHER_EXPLICIT,€15.00m,0,IN
TM-2026-00214,2026/27,284730,Manuel Akanji,46,Inter Milan,281,Manchester City,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,OUT
TM-2026-00215,2026/27,286047,Guglielmo Vicario,148,Tottenham Hotspur,506,Juventus FC,LOAN,loan transfer,0,IN
TM-2026-00216,2026/27,286293,Edoardo Masciangelo,8970,Frosinone Calcio,1627,Catania FC,FREE_TRANSFER,free transfer,0,OUT
TM-2026-00217,2026/27,287700,Mohamed Fares,90721,Forte Virtus,398,SS Lazio,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00218,2026/27,294808,Franck Kessié,18487,Al-Ahli SFC,800,Atalanta BC,FREE_TRANSFER,free transfer,0,IN
TM-2026-00219,2026/27,297645,Riccardo Marchizza,8970,Frosinone Calcio,2655,LR Vicenza,FREE_TRANSFER,free transfer,0,OUT
TM-2026-00220,2026/27,298583,Eray Cömert,1049,Valencia CF,416,Torino FC,FREE_TRANSFER,free transfer,0,IN
TM-2026-00221,2026/27,301235,Giacomo Calò,1429,Cesena FC,8970,Frosinone Calcio,PERMANENT_OR_OTHER_EXPLICIT,€300k,0,IN
TM-2026-00222,2026/27,301235,Giacomo Calò,8970,Frosinone Calcio,1429,Cesena FC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,OUT
TM-2026-00223,2026/27,301238,Michele Di Gregorio,506,Juventus FC,989,AFC Bournemouth,LOAN,Loan fee: €1.30m,0,OUT
TM-2026-00224,2026/27,305947,Albert Gudmundsson,430,ACF Fiorentina,398,SS Lazio,LOAN,loan transfer,1,IN+OUT
TM-2026-00225,2026/27,308279,Rolando Mandragora,430,ACF Fiorentina,416,Torino FC,PERMANENT_OR_OTHER_EXPLICIT,€5.00m,1,IN+OUT
TM-2026-00226,2026/27,310527,Paulo Azzi,2919,AC Monza,1385,Modena FC,PERMANENT_OR_OTHER_EXPLICIT,?,0,OUT
TM-2026-00227,2026/27,311333,Alessandro Gabrielloni,1047,Como 1907,458,Palermo FC,LOAN,loan transfer,0,OUT
TM-2026-00228,2026/27,311333,Alessandro Gabrielloni,5587,SS Juve Stabia,1047,Como 1907,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00229,2026/27,312341,Luca Ravanelli,2919,AC Monza,1038,UC Sampdoria,PERMANENT_OR_OTHER_EXPLICIT,€300k,0,OUT
TM-2026-00230,2026/27,314944,Ricardo Mangas,336,Sporting CP,2919,AC Monza,LOAN,loan transfer,0,IN
TM-2026-00231,2026/27,315865,Andrea Pinamonti,6574,US Sassuolo,398,SS Lazio,PERMANENT_OR_OTHER_EXPLICIT,€3.00m,1,IN+OUT
TM-2026-00232,2026/27,321528,Denzel Dumfries,46,Inter Milan,418,Real Madrid,PERMANENT_OR_OTHER_EXPLICIT,€20.00m,0,OUT
TM-2026-00233,2026/27,324377,Youssef Maleh,2239,US Cremonese,1005,US Lecce,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00234,2026/27,326029,Donyell Malen,12,AS Roma,405,Aston Villa,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,OUT
TM-2026-00235,2026/27,326029,Donyell Malen,405,Aston Villa,12,AS Roma,PERMANENT_OR_OTHER_EXPLICIT,€25.00m,0,IN
TM-2026-00236,2026/27,329145,Diego Carlos,1047,Como 1907,36,Fenerbahce,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,OUT
TM-2026-00237,2026/27,329145,Diego Carlos,36,Fenerbahce,130,Parma Calcio 1913,LOAN,loan transfer,0,IN
TM-2026-00238,2026/27,330208,Alessandro Vogliacco,1091,PAOK Thessaloniki,252,Genoa CFC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00239,2026/27,330208,Alessandro Vogliacco,252,Genoa CFC,2239,US Cremonese,PERMANENT_OR_OTHER_EXPLICIT,€150k,0,OUT
TM-2026-00240,2026/27,334835,Toma Bašić,398,SS Lazio,607,Venezia FC,FREE_TRANSFER,free transfer,1,IN+OUT
TM-2026-00241,2026/27,335516,Idrissa Touré,4172,Pisa Sporting Club,2919,AC Monza,PERMANENT_OR_OTHER_EXPLICIT,€2.30m,0,IN
TM-2026-00242,2026/27,336012,Nicolas Kühn,1047,Como 1907,18,Borussia Mönchengladbach,LOAN,loan transfer,0,OUT
TM-2026-00243,2026/27,336125,Mërgim Vojvoda,1047,Como 1907,410,Udinese Calcio,PERMANENT_OR_OTHER_EXPLICIT,€1.50m,1,IN+OUT
TM-2026-00244,2026/27,336307,Christian Früchtl,1005,US Lecce,409,Red Bull Salzburg,PERMANENT_OR_OTHER_EXPLICIT,€1.00m,0,OUT
TM-2026-00245,2026/27,338070,Konstantinos Tsimikas,12,AS Roma,31,Liverpool FC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,OUT
TM-2026-00246,2026/27,339332,Noa Lang,141,Galatasaray,6195,SSC Napoli,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00247,2026/27,340394,Abdelhamid Sabiri,430,ACF Fiorentina,7160,Eyüpspor,FREE_TRANSFER,free transfer,0,OUT
TM-2026-00248,2026/27,342877,Enzo Ebosse,416,Torino FC,410,Udinese Calcio,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,1,IN+OUT
TM-2026-00249,2026/27,343475,Ben Godfrey,206,Bröndby IF,800,Atalanta BC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00250,2026/27,343475,Ben Godfrey,800,Atalanta BC,124,Rangers FC,LOAN,loan transfer,0,OUT
TM-2026-00251,2026/27,343537,Artem Dovbyk,12,AS Roma,1025,Bologna FC 1909,LOAN,loan transfer,1,IN+OUT
TM-2026-00252,2026/27,344381,Christopher Nkunku,5,AC Milan,23826,RB Leipzig,LOAN,Loan fee: €3.00m,0,OUT
TM-2026-00253,2026/27,345452,Bartosz Mrozek,238,Lech Poznan,410,Udinese Calcio,PERMANENT_OR_OTHER_EXPLICIT,€1.40m,0,IN
TM-2026-00254,2026/27,345458,Sebastian Walukiewicz,416,Torino FC,6574,US Sassuolo,PERMANENT_OR_OTHER_EXPLICIT,€5.00m,1,IN+OUT
TM-2026-00255,2026/27,345458,Sebastian Walukiewicz,6574,US Sassuolo,416,Torino FC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,1,IN+OUT
TM-2026-00256,2026/27,346314,Trevoh Chalobah,631,Chelsea FC,1047,Como 1907,PERMANENT_OR_OTHER_EXPLICIT,€30.00m,0,IN
TM-2026-00257,2026/27,346551,Kamil Grabara,82,VfL Wolfsburg,506,Juventus FC,LOAN,Loan fee: €700k,0,IN
TM-2026-00258,2026/27,346853,Romano Schmid,86,SV Werder Bremen,8970,Frosinone Calcio,PERMANENT_OR_OTHER_EXPLICIT,€8.50m,0,IN
TM-2026-00259,2026/27,351816,Ismaël Bennacer,419,GNK Dinamo Zagreb,5,AC Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00260,2026/27,351816,Ismaël Bennacer,5,AC Milan,515,Without Club,FREE_AGENT_OR_END_OF_CONTRACT,-,0,OUT
TM-2026-00261,2026/27,352041,Lucas Perri,399,Leeds United,416,Torino FC,LOAN,loan transfer,0,IN
TM-2026-00262,2026/27,353366,Benjamin Pavard,244,Olympique Marseille,46,Inter Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00263,2026/27,354814,M'Bala Nzola,430,ACF Fiorentina,1390,Cagliari Calcio,FREE_TRANSFER,free transfer,1,IN+OUT
TM-2026-00264,2026/27,354814,M'Bala Nzola,6574,US Sassuolo,430,ACF Fiorentina,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,1,IN+OUT
TM-2026-00265,2026/27,354909,Giorgio Altare,2921,Delfino Pescara 1936,607,Venezia FC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00266,2026/27,354909,Giorgio Altare,607,Venezia FC,2921,Delfino Pescara 1936,PERMANENT_OR_OTHER_EXPLICIT,?,0,OUT
TM-2026-00267,2026/27,356197,Alfonso Pedraza,1050,Villarreal CF,398,SS Lazio,FREE_TRANSFER,free transfer,0,IN
TM-2026-00268,2026/27,357164,Rafael Leão,5,AC Milan,141,Galatasaray,PERMANENT_OR_OTHER_EXPLICIT,€38.00m,0,OUT
TM-2026-00269,2026/27,357498,Dušan Vlahović,506,Juventus FC,114,Besiktas JK,FREE_TRANSFER,free transfer,0,OUT
TM-2026-00270,2026/27,357778,Sandro Kulenović,416,Torino FC,419,GNK Dinamo Zagreb,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,OUT
TM-2026-00271,2026/27,357778,Sandro Kulenović,419,GNK Dinamo Zagreb,416,Torino FC,PERMANENT_OR_OTHER_EXPLICIT,€3.00m,0,IN
TM-2026-00272,2026/27,357983,Simone Ghidotti,1038,UC Sampdoria,130,Parma Calcio 1913,FREE_TRANSFER,free transfer,0,IN
TM-2026-00273,2026/27,357991,Alessandro Plizzari,607,Venezia FC,4554,FC Südtirol,LOAN,loan transfer,0,OUT
TM-2026-00274,2026/27,358008,Gianluca Gaetano,1390,Cagliari Calcio,800,Atalanta BC,PERMANENT_OR_OTHER_EXPLICIT,€12.00m,1,IN+OUT
TM-2026-00275,2026/27,358032,Cyril Ngonge,6195,SSC Napoli,2919,AC Monza,LOAN,Loan fee: €1.00m,1,IN+OUT
TM-2026-00276,2026/27,358032,Cyril Ngonge,714,RCD Espanyol Barcelona,6195,SSC Napoli,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00277,2026/27,358166,Eldor Shomurodov,12,AS Roma,6890,Basaksehir FK,PERMANENT_OR_OTHER_EXPLICIT,€2.80m,0,OUT
TM-2026-00278,2026/27,358166,Eldor Shomurodov,6890,Basaksehir FK,12,AS Roma,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00279,2026/27,361065,Mitchel Bakker,800,Atalanta BC,515,Without Club,FREE_AGENT_OR_END_OF_CONTRACT,-,0,OUT
TM-2026-00280,2026/27,362842,Arthur Melo,210,Grêmio Foot-Ball Porto Alegrense,506,Juventus FC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00281,2026/27,362842,Arthur Melo,506,Juventus FC,221,Santos FC,FREE_TRANSFER,free transfer,0,OUT
TM-2026-00282,2026/27,364133,Pietro Pellegri,749,FC Empoli,416,Torino FC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00283,2026/27,364135,Moise Kean,430,ACF Fiorentina,1047,Como 1907,LOAN,Loan fee: €5.00m,1,IN+OUT
TM-2026-00284,2026/27,367466,Thierry Correia,1049,Valencia CF,607,Venezia FC,FREE_TRANSFER,free transfer,0,IN
TM-2026-00285,2026/27,367992,Jesper Karlsson,200,FC Utrecht,1025,Bologna FC 1909,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00286,2026/27,368887,Loïs Openda,23826,RB Leipzig,506,Juventus FC,PERMANENT_OR_OTHER_EXPLICIT,€42.75m,0,IN
TM-2026-00287,2026/27,368887,Loïs Openda,506,Juventus FC,1041,Olympique Lyon,LOAN,Loan fee: €3.50m,0,OUT
TM-2026-00288,2026/27,368887,Loïs Openda,506,Juventus FC,23826,RB Leipzig,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,OUT
TM-2026-00289,2026/27,368891,Arthur Theate,24,Eintracht Frankfurt,1025,Bologna FC 1909,LOAN,loan transfer,0,IN
TM-2026-00290,2026/27,370846,Timothy Weah,244,Olympique Marseille,506,Juventus FC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00291,2026/27,370846,Timothy Weah,506,Juventus FC,244,Olympique Marseille,PERMANENT_OR_OTHER_EXPLICIT,€14.40m,0,OUT
TM-2026-00292,2026/27,370998,Bartol Franjic,607,Venezia FC,82,VfL Wolfsburg,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,OUT
TM-2026-00293,2026/27,370998,Bartol Franjic,82,VfL Wolfsburg,607,Venezia FC,PERMANENT_OR_OTHER_EXPLICIT,€1.25m,0,IN
TM-2026-00294,2026/27,371001,Josip Sutalo,610,Ajax Amsterdam,398,SS Lazio,LOAN,Loan fee: €3.00m,0,IN
TM-2026-00295,2026/27,371021,Arijanet Murić,6574,US Sassuolo,677,Ipswich Town,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,OUT
TM-2026-00296,2026/27,371021,Arijanet Murić,677,Ipswich Town,6574,US Sassuolo,PERMANENT_OR_OTHER_EXPLICIT,€7.00m,0,IN
TM-2026-00297,2026/27,371371,Marash Kumbulla,12,AS Roma,367,Rayo Vallecano,LOAN,loan transfer,0,OUT
TM-2026-00298,2026/27,371371,Marash Kumbulla,237,RCD Mallorca,12,AS Roma,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00299,2026/27,372720,Nicholas Pierini,1038,UC Sampdoria,6574,US Sassuolo,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00300,2026/27,377042,Michael Folorunsho,1390,Cagliari Calcio,6195,SSC Napoli,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,1,IN+OUT
TM-2026-00301,2026/27,377042,Michael Folorunsho,6195,SSC Napoli,2919,AC Monza,LOAN,Loan fee: €500k,1,IN+OUT
TM-2026-00302,2026/27,381706,Arvid Brorsson,2919,AC Monza,9644,Raków Częstochowa,PERMANENT_OR_OTHER_EXPLICIT,?,0,OUT
TM-2026-00303,2026/27,385394,Alberto Dossena,1390,Cagliari Calcio,1047,Como 1907,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,1,IN+OUT
TM-2026-00304,2026/27,386455,Riccardo Sottil,1005,US Lecce,430,ACF Fiorentina,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,1,IN+OUT
TM-2026-00305,2026/27,386574,Fabrizio Caligara,2921,Delfino Pescara 1936,6574,US Sassuolo,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00306,2026/27,386574,Fabrizio Caligara,6574,US Sassuolo,1627,Catania FC,PERMANENT_OR_OTHER_EXPLICIT,?,0,OUT
TM-2026-00307,2026/27,387047,Danilho Doekhi,89,1.FC Union Berlin,398,SS Lazio,FREE_TRANSFER,free transfer,0,IN
TM-2026-00308,2026/27,388294,Omar Traoré,2036,1.FC Heidenheim 1846,410,Udinese Calcio,FREE_TRANSFER,free transfer,0,IN
TM-2026-00309,2026/27,388294,Omar Traoré,410,Udinese Calcio,1010,Watford FC,PERMANENT_OR_OTHER_EXPLICIT,?,0,OUT
TM-2026-00310,2026/27,390163,Andrea Ghion,749,FC Empoli,6574,US Sassuolo,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00311,2026/27,390304,Federico Ravaglia,1025,Bologna FC 1909,1010,Watford FC,PERMANENT_OR_OTHER_EXPLICIT,€7.00m,0,OUT
TM-2026-00312,2026/27,391065,Hamed Traoré,244,Olympique Marseille,252,Genoa CFC,LOAN,Loan fee: €2.00m,0,IN
TM-2026-00313,2026/27,392085,Nicolò Zaniolo,141,Galatasaray,410,Udinese Calcio,PERMANENT_OR_OTHER_EXPLICIT,€5.00m,0,IN
TM-2026-00314,2026/27,392085,Nicolò Zaniolo,410,Udinese Calcio,141,Galatasaray,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,OUT
TM-2026-00315,2026/27,392538,Tommaso Pobega,1025,Bologna FC 1909,5,AC Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,1,IN+OUT
TM-2026-00316,2026/27,392538,Tommaso Pobega,5,AC Milan,1025,Bologna FC 1909,PERMANENT_OR_OTHER_EXPLICIT,€7.00m,1,IN+OUT
TM-2026-00317,2026/27,392569,Gabriele Zappa,1390,Cagliari Calcio,276,Hellas Verona,LOAN,loan transfer,0,OUT
TM-2026-00318,2026/27,393904,Filippo Delli Carri,2919,AC Monza,1038,UC Sampdoria,LOAN,loan transfer,0,OUT
TM-2026-00319,2026/27,394300,Davide Frattesi,398,SS Lazio,46,Inter Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2027,1,IN+OUT
TM-2026-00320,2026/27,394300,Davide Frattesi,46,Inter Milan,398,SS Lazio,LOAN,Loan fee: €5.00m,1,IN+OUT
TM-2026-00321,2026/27,396638,Manor Solomon,430,ACF Fiorentina,148,Tottenham Hotspur,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,OUT
TM-2026-00322,2026/27,397225,Alessandro Zanoli,410,Udinese Calcio,6195,SSC Napoli,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,1,IN+OUT
TM-2026-00323,2026/27,397225,Alessandro Zanoli,6195,SSC Napoli,410,Udinese Calcio,PERMANENT_OR_OTHER_EXPLICIT,€5.00m,1,IN+OUT
TM-2026-00324,2026/27,398030,Giuseppe Caso,2919,AC Monza,1385,Modena FC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,OUT
TM-2026-00325,2026/27,400489,Eljif Elmas,23826,RB Leipzig,800,Atalanta BC,LOAN,Loan fee: €2.00m,0,IN
TM-2026-00326,2026/27,400489,Eljif Elmas,6195,SSC Napoli,23826,RB Leipzig,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,OUT
TM-2026-00327,2026/27,401922,Samuel Chukwueze,931,Fulham FC,5,AC Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00328,2026/27,401935,Orji Okwonkwo,1025,Bologna FC 1909,515,Without Club,FREE_AGENT_OR_END_OF_CONTRACT,-,0,OUT
TM-2026-00329,2026/27,401935,Orji Okwonkwo,2921,Delfino Pescara 1936,1025,Bologna FC 1909,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00330,2026/27,403151,Robert Sánchez,631,Chelsea FC,1047,Como 1907,LOAN,loan transfer,0,IN
TM-2026-00331,2026/27,404260,Aleksa Terzić,409,Red Bull Salzburg,8970,Frosinone Calcio,PERMANENT_OR_OTHER_EXPLICIT,€2.50m,0,IN
TM-2026-00332,2026/27,405385,Yukinari Sugawara,180,Southampton FC,1390,Cagliari Calcio,LOAN,loan transfer,0,IN
TM-2026-00333,2026/27,405670,Yannik Engelhardt,1047,Como 1907,60,SC Freiburg,PERMANENT_OR_OTHER_EXPLICIT,€7.00m,0,OUT
TM-2026-00334,2026/27,405670,Yannik Engelhardt,18,Borussia Mönchengladbach,1047,Como 1907,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00335,2026/27,406632,Cas Odenthal,332,SSC Bari,6574,US Sassuolo,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00336,2026/27,406806,Emil Bohinen,607,Venezia FC,1429,Cesena FC,LOAN,loan transfer,0,OUT
TM-2026-00337,2026/27,410787,Joël Monteiro,452,BSC Young Boys,1005,US Lecce,PERMANENT_OR_OTHER_EXPLICIT,€2.50m,0,IN
TM-2026-00338,2026/27,412616,Giorgi Chakvetadze,1010,Watford FC,410,Udinese Calcio,PERMANENT_OR_OTHER_EXPLICIT,€2.55m,0,IN
TM-2026-00339,2026/27,412649,Tommaso Cassandro,1047,Como 1907,458,Palermo FC,PERMANENT_OR_OTHER_EXPLICIT,€1.50m,0,OUT
TM-2026-00340,2026/27,412649,Tommaso Cassandro,4097,US Catanzaro,1047,Como 1907,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00341,2026/27,413565,Jhon Lucumí,1025,Bologna FC 1909,506,Juventus FC,PERMANENT_OR_OTHER_EXPLICIT,€20.10m,1,IN+OUT
TM-2026-00342,2026/27,417346,Jack Harrison,430,ACF Fiorentina,399,Leeds United,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,OUT
TM-2026-00343,2026/27,417896,Nicola Rauti,2655,LR Vicenza,416,Torino FC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,0,IN
TM-2026-00344,2026/27,417896,Nicola Rauti,416,Torino FC,2655,LR Vicenza,PERMANENT_OR_OTHER_EXPLICIT,?,0,OUT
TM-2026-00345,2026/27,421780,Edoardo Vergani,8970,Frosinone Calcio,515,Without Club,FREE_AGENT_OR_END_OF_CONTRACT,-,0,OUT
TM-2026-00346,2026/27,42205,Yann Sommer,46,Inter Milan,2282,Club Brugge KV,FREE_TRANSFER,free transfer,0,OUT
TM-2026-00347,2026/27,424015,Nathan Patterson,29,Everton FC,416,Torino FC,FREE_TRANSFER,free transfer,0,IN
TM-2026-00348,2026/27,424042,Nahuel Molina,13,Atlético de Madrid,12,AS Roma,PERMANENT_OR_OTHER_EXPLICIT,€13.00m,0,IN
TM-2026-00349,2026/27,426620,Pedro Gonçalves,336,Sporting CP,430,ACF Fiorentina,LOAN,Loan fee: €2.50m,0,IN
TM-2026-00350,2026/27,430280,Hans Nicolussi Caviglia,130,Parma Calcio 1913,607,Venezia FC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2026,1,IN+OUT
TM-2026-00351,2026/27,430280,Hans Nicolussi Caviglia,607,Venezia FC,130,Parma Calcio 1913,PERMANENT_OR_OTHER_EXPLICIT,€6.00m,1,IN+OUT
