season,association_code,country,competition,competition_level,team,league_size,played,wins,draws,losses,goals_for,goals_against,goal_difference,points,points_per_game,goal_difference_per_game,ppg_percentile,percentile_basis,table_basis,source,source_ref,source_path,source_git_blob_sha,source_file_sha256
2024-25,ESP,Spain,La Liga,1,Real Betis Balompié,20,38,16,12,10,57,50,7,60,1.5789473684210527,0.18421052631578946,0.7368421052631579,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/espana,https://github.com/openfootball/espana/blob/master/2024-25/1-liga.txt,2024-25/1-liga.txt,a2ad0779a7c0f315737ce0c7d54f25d83c2ed219,4d882637dbcab8c99ff87dc16b7033acbaaeaa6ae91cc304cf19e0395852665f
2024-25,ESP,Spain,La Liga,1,RC Celta de Vigo,20,38,16,7,15,59,57,2,55,1.4473684210526316,0.05263157894736842,0.6842105263157895,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/espana,https://github.com/openfootball/espana/blob/master/2024-25/1-liga.txt,2024-25/1-liga.txt,a2ad0779a7c0f315737ce0c7d54f25d83c2ed219,4d882637dbcab8c99ff87dc16b7033acbaaeaa6ae91cc304cf19e0395852665f
2024-25,ESP,Spain,La Liga,1,CA Osasuna,20,38,12,16,10,48,52,-4,52,1.368421052631579,-0.10526315789473684,0.6052631578947368,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/espana,https://github.com/openfootball/espana/blob/master/2024-25/1-liga.txt,2024-25/1-liga.txt,a2ad0779a7c0f315737ce0c7d54f25d83c2ed219,4d882637dbcab8c99ff87dc16b7033acbaaeaa6ae91cc304cf19e0395852665f
2024-25,ESP,Spain,La Liga,1,Rayo Vallecano de Madrid,20,38,13,13,12,41,45,-4,52,1.368421052631579,-0.10526315789473684,0.6052631578947368,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/espana,https://github.com/openfootball/espana/blob/master/2024-25/1-liga.txt,2024-25/1-liga.txt,a2ad0779a7c0f315737ce0c7d54f25d83c2ed219,4d882637dbcab8c99ff87dc16b7033acbaaeaa6ae91cc304cf19e0395852665f
2024-25,ESP,Spain,La Liga,1,RCD Mallorca,20,38,13,9,16,35,44,-9,48,1.263157894736842,-0.23684210526315788,0.5263157894736842,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/espana,https://github.com/openfootball/espana/blob/master/2024-25/1-liga.txt,2024-25/1-liga.txt,a2ad0779a7c0f315737ce0c7d54f25d83c2ed219,4d882637dbcab8c99ff87dc16b7033acbaaeaa6ae91cc304cf19e0395852665f
2024-25,ESP,Spain,La Liga,1,Valencia CF,20,38,11,13,14,44,54,-10,46,1.2105263157894737,-0.2631578947368421,0.4473684210526316,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/espana,https://github.com/openfootball/espana/blob/master/2024-25/1-liga.txt,2024-25/1-liga.txt,a2ad0779a7c0f315737ce0c7d54f25d83c2ed219,4d882637dbcab8c99ff87dc16b7033acbaaeaa6ae91cc304cf19e0395852665f
2024-25,ESP,Spain,La Liga,1,Real Sociedad de Fútbol,20,38,13,7,18,35,46,-11,46,1.2105263157894737,-0.2894736842105263,0.4473684210526316,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/espana,https://github.com/openfootball/espana/blob/master/2024-25/1-liga.txt,2024-25/1-liga.txt,a2ad0779a7c0f315737ce0c7d54f25d83c2ed219,4d882637dbcab8c99ff87dc16b7033acbaaeaa6ae91cc304cf19e0395852665f
2024-25,ESP,Spain,La Liga,1,Getafe CF,20,38,11,9,18,34,39,-5,42,1.105263157894737,-0.13157894736842105,0.3157894736842105,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/espana,https://github.com/openfootball/espana/blob/master/2024-25/1-liga.txt,2024-25/1-liga.txt,a2ad0779a7c0f315737ce0c7d54f25d83c2ed219,4d882637dbcab8c99ff87dc16b7033acbaaeaa6ae91cc304cf19e0395852665f
2024-25,ESP,Spain,La Liga,1,Deportivo Alavés,20,38,10,12,16,38,48,-10,42,1.105263157894737,-0.2631578947368421,0.3157894736842105,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/espana,https://github.com/openfootball/espana/blob/master/2024-25/1-liga.txt,2024-25/1-liga.txt,a2ad0779a7c0f315737ce0c7d54f25d83c2ed219,4d882637dbcab8c99ff87dc16b7033acbaaeaa6ae91cc304cf19e0395852665f
2024-25,ESP,Spain,La Liga,1,RCD Espanyol de Barcelona,20,38,11,9,18,40,51,-11,42,1.105263157894737,-0.2894736842105263,0.3157894736842105,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/espana,https://github.com/openfootball/espana/blob/master/2024-25/1-liga.txt,2024-25/1-liga.txt,a2ad0779a7c0f315737ce0c7d54f25d83c2ed219,4d882637dbcab8c99ff87dc16b7033acbaaeaa6ae91cc304cf19e0395852665f
2024-25,ESP,Spain,La Liga,1,Sevilla FC,20,38,10,11,17,42,55,-13,41,1.0789473684210527,-0.34210526315789475,0.18421052631578946,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/espana,https://github.com/openfootball/espana/blob/master/2024-25/1-liga.txt,2024-25/1-liga.txt,a2ad0779a7c0f315737ce0c7d54f25d83c2ed219,4d882637dbcab8c99ff87dc16b7033acbaaeaa6ae91cc304cf19e0395852665f
2024-25,ESP,Spain,La Liga,1,Girona FC,20,38,11,8,19,44,60,-16,41,1.0789473684210527,-0.42105263157894735,0.18421052631578946,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/espana,https://github.com/openfootball/espana/blob/master/2024-25/1-liga.txt,2024-25/1-liga.txt,a2ad0779a7c0f315737ce0c7d54f25d83c2ed219,4d882637dbcab8c99ff87dc16b7033acbaaeaa6ae91cc304cf19e0395852665f
2024-25,ESP,Spain,La Liga,1,CD Leganés,20,38,9,13,16,39,56,-17,40,1.0526315789473684,-0.4473684210526316,0.10526315789473684,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/espana,https://github.com/openfootball/espana/blob/master/2024-25/1-liga.txt,2024-25/1-liga.txt,a2ad0779a7c0f315737ce0c7d54f25d83c2ed219,4d882637dbcab8c99ff87dc16b7033acbaaeaa6ae91cc304cf19e0395852665f
2024-25,ESP,Spain,La Liga,1,UD Las Palmas,20,38,8,8,22,40,61,-21,32,0.8421052631578947,-0.5526315789473685,0.05263157894736842,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/espana,https://github.com/openfootball/espana/blob/master/2024-25/1-liga.txt,2024-25/1-liga.txt,a2ad0779a7c0f315737ce0c7d54f25d83c2ed219,4d882637dbcab8c99ff87dc16b7033acbaaeaa6ae91cc304cf19e0395852665f
2024-25,ESP,Spain,La Liga,1,Real Valladolid CF,20,38,4,4,30,26,90,-64,16,0.42105263157894735,-1.6842105263157894,0,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/espana,https://github.com/openfootball/espana/blob/master/2024-25/1-liga.txt,2024-25/1-liga.txt,a2ad0779a7c0f315737ce0c7d54f25d83c2ed219,4d882637dbcab8c99ff87dc16b7033acbaaeaa6ae91cc304cf19e0395852665f
2025-26,ESP,Spain,La Liga,1,Barcelona,20,38,31,1,6,95,36,59,94,2.473684210526316,1.5526315789473684,1,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/espana,https://github.com/openfootball/espana/blob/master/2025-26/1-liga.txt,2025-26/1-liga.txt,718e08cef33a01e5b56f7c8bb9193019d3bfb12f,baf2a9ae42c4c6a919eb39aa2476f1d44b9d3b18050adfc6386d36ef2a98e956
2025-26,ESP,Spain,La Liga,1,Real Madrid C.F.,20,38,27,5,6,77,35,42,86,2.263157894736842,1.105263157894737,0.9473684210526315,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/espana,https://github.com/openfootball/espana/blob/master/2025-26/1-liga.txt,2025-26/1-liga.txt,718e08cef33a01e5b56f7c8bb9193019d3bfb12f,baf2a9ae42c4c6a919eb39aa2476f1d44b9d3b18050adfc6386d36ef2a98e956
2025-26,ESP,Spain,La Liga,1,Villarreal,20,38,22,6,10,72,46,26,72,1.894736842105263,0.6842105263157895,0.8947368421052632,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/espana,https://github.com/openfootball/espana/blob/master/2025-26/1-liga.txt,2025-26/1-liga.txt,718e08cef33a01e5b56f7c8bb9193019d3bfb12f,baf2a9ae42c4c6a919eb39aa2476f1d44b9d3b18050adfc6386d36ef2a98e956
2025-26,ESP,Spain,La Liga,1,Atlético de Madrid,20,38,21,6,11,62,44,18,69,1.8157894736842106,0.47368421052631576,0.8421052631578947,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/espana,https://github.com/openfootball/espana/blob/master/2025-26/1-liga.txt,2025-26/1-liga.txt,718e08cef33a01e5b56f7c8bb9193019d3bfb12f,baf2a9ae42c4c6a919eb39aa2476f1d44b9d3b18050adfc6386d36ef2a98e956
2025-26,ESP,Spain,La Liga,1,Real Betis,20,38,15,15,8,59,48,11,60,1.5789473684210527,0.2894736842105263,0.7894736842105263,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/espana,https://github.com/openfootball/espana/blob/master/2025-26/1-liga.txt,2025-26/1-liga.txt,718e08cef33a01e5b56f7c8bb9193019d3bfb12f,baf2a9ae42c4c6a919eb39aa2476f1d44b9d3b18050adfc6386d36ef2a98e956
2025-26,ESP,Spain,La Liga,1,RC Celta,20,38,14,12,12,53,48,5,54,1.4210526315789473,0.13157894736842105,0.7368421052631579,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/espana,https://github.com/openfootball/espana/blob/master/2025-26/1-liga.txt,2025-26/1-liga.txt,718e08cef33a01e5b56f7c8bb9193019d3bfb12f,baf2a9ae42c4c6a919eb39aa2476f1d44b9d3b18050adfc6386d36ef2a98e956
2025-26,ESP,Spain,La Liga,1,Getafe CF,20,38,15,6,17,32,38,-6,51,1.3421052631578947,-0.15789473684210525,0.6842105263157895,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/espana,https://github.com/openfootball/espana/blob/master/2025-26/1-liga.txt,2025-26/1-liga.txt,718e08cef33a01e5b56f7c8bb9193019d3bfb12f,baf2a9ae42c4c6a919eb39aa2476f1d44b9d3b18050adfc6386d36ef2a98e956
2025-26,ESP,Spain,La Liga,1,Rayo Vallecano,20,38,12,14,12,41,44,-3,50,1.3157894736842106,-0.07894736842105263,0.631578947368421,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/espana,https://github.com/openfootball/espana/blob/master/2025-26/1-liga.txt,2025-26/1-liga.txt,718e08cef33a01e5b56f7c8bb9193019d3bfb12f,baf2a9ae42c4c6a919eb39aa2476f1d44b9d3b18050adfc6386d36ef2a98e956
2025-26,ESP,Spain,La Liga,1,Valencia CF,20,38,13,10,15,46,55,-9,49,1.2894736842105263,-0.23684210526315788,0.5789473684210527,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/espana,https://github.com/openfootball/espana/blob/master/2025-26/1-liga.txt,2025-26/1-liga.txt,718e08cef33a01e5b56f7c8bb9193019d3bfb12f,baf2a9ae42c4c6a919eb39aa2476f1d44b9d3b18050adfc6386d36ef2a98e956
2025-26,ESP,Spain,La Liga,1,Real Sociedad,20,38,11,13,14,59,61,-2,46,1.2105263157894737,-0.05263157894736842,0.5,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/espana,https://github.com/openfootball/espana/blob/master/2025-26/1-liga.txt,2025-26/1-liga.txt,718e08cef33a01e5b56f7c8bb9193019d3bfb12f,baf2a9ae42c4c6a919eb39aa2476f1d44b9d3b18050adfc6386d36ef2a98e956
2025-26,ESP,Spain,La Liga,1,RCD Espanyol,20,38,12,10,16,43,55,-12,46,1.2105263157894737,-0.3157894736842105,0.5,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/espana,https://github.com/openfootball/espana/blob/master/2025-26/1-liga.txt,2025-26/1-liga.txt,718e08cef33a01e5b56f7c8bb9193019d3bfb12f,baf2a9ae42c4c6a919eb39aa2476f1d44b9d3b18050adfc6386d36ef2a98e956
2025-26,ESP,Spain,La Liga,1,Athletic Club,20,38,13,6,19,43,58,-15,45,1.1842105263157894,-0.39473684210526316,0.42105263157894735,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/espana,https://github.com/openfootball/espana/blob/master/2025-26/1-liga.txt,2025-26/1-liga.txt,718e08cef33a01e5b56f7c8bb9193019d3bfb12f,baf2a9ae42c4c6a919eb39aa2476f1d44b9d3b18050adfc6386d36ef2a98e956
2025-26,ESP,Spain,La Liga,1,Elche CF,20,38,10,13,15,49,57,-8,43,1.131578947368421,-0.21052631578947367,0.3157894736842105,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/espana,https://github.com/openfootball/espana/blob/master/2025-26/1-liga.txt,2025-26/1-liga.txt,718e08cef33a01e5b56f7c8bb9193019d3bfb12f,baf2a9ae42c4c6a919eb39aa2476f1d44b9d3b18050adfc6386d36ef2a98e956
2025-26,ESP,Spain,La Liga,1,Deportivo Alavés,20,38,11,10,17,44,56,-12,43,1.131578947368421,-0.3157894736842105,0.3157894736842105,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/espana,https://github.com/openfootball/espana/blob/master/2025-26/1-liga.txt,2025-26/1-liga.txt,718e08cef33a01e5b56f7c8bb9193019d3bfb12f,baf2a9ae42c4c6a919eb39aa2476f1d44b9d3b18050adfc6386d36ef2a98e956
2025-26,ESP,Spain,La Liga,1,Sevilla,20,38,12,7,19,46,60,-14,43,1.131578947368421,-0.3684210526315789,0.3157894736842105,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/espana,https://github.com/openfootball/espana/blob/master/2025-26/1-liga.txt,2025-26/1-liga.txt,718e08cef33a01e5b56f7c8bb9193019d3bfb12f,baf2a9ae42c4c6a919eb39aa2476f1d44b9d3b18050adfc6386d36ef2a98e956
2025-26,ESP,Spain,La Liga,1,CA Osasuna,20,38,11,9,18,44,50,-6,42,1.105263157894737,-0.15789473684210525,0.15789473684210525,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/espana,https://github.com/openfootball/espana/blob/master/2025-26/1-liga.txt,2025-26/1-liga.txt,718e08cef33a01e5b56f7c8bb9193019d3bfb12f,baf2a9ae42c4c6a919eb39aa2476f1d44b9d3b18050adfc6386d36ef2a98e956
2025-26,ESP,Spain,La Liga,1,RCD Mallorca,20,38,11,9,18,47,57,-10,42,1.105263157894737,-0.2631578947368421,0.15789473684210525,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/espana,https://github.com/openfootball/espana/blob/master/2025-26/1-liga.txt,2025-26/1-liga.txt,718e08cef33a01e5b56f7c8bb9193019d3bfb12f,baf2a9ae42c4c6a919eb39aa2476f1d44b9d3b18050adfc6386d36ef2a98e956
2025-26,ESP,Spain,La Liga,1,Levante UD,20,38,11,9,18,47,61,-14,42,1.105263157894737,-0.3684210526315789,0.15789473684210525,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/espana,https://github.com/openfootball/espana/blob/master/2025-26/1-liga.txt,2025-26/1-liga.txt,718e08cef33a01e5b56f7c8bb9193019d3bfb12f,baf2a9ae42c4c6a919eb39aa2476f1d44b9d3b18050adfc6386d36ef2a98e956
2025-26,ESP,Spain,La Liga,1,Girona FC,20,38,9,14,15,39,55,-16,41,1.0789473684210527,-0.42105263157894735,0.05263157894736842,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/espana,https://github.com/openfootball/espana/blob/master/2025-26/1-liga.txt,2025-26/1-liga.txt,718e08cef33a01e5b56f7c8bb9193019d3bfb12f,baf2a9ae42c4c6a919eb39aa2476f1d44b9d3b18050adfc6386d36ef2a98e956
2025-26,ESP,Spain,La Liga,1,Real Oviedo,20,38,6,11,21,26,60,-34,29,0.7631578947368421,-0.8947368421052632,0,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/espana,https://github.com/openfootball/espana/blob/master/2025-26/1-liga.txt,2025-26/1-liga.txt,718e08cef33a01e5b56f7c8bb9193019d3bfb12f,baf2a9ae42c4c6a919eb39aa2476f1d44b9d3b18050adfc6386d36ef2a98e956
2021-22,FRA,France,Ligue 1,1,Paris Saint-Germain,20,38,26,8,4,90,36,54,86,2.263157894736842,1.4210526315789473,1,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/europe,https://github.com/openfootball/europe/blob/master/france/2021-22_fr1.txt,france/2021-22_fr1.txt,56f1e5148c5ac41cd4b2739fed50a7b47d6c3ffc,a534c4c765b3dfcaed072e6f2bd32513f542f2c84fb61ce44ad24c067ed7984f
2021-22,FRA,France,Ligue 1,1,Olympique Marseille,20,38,21,8,9,63,38,25,71,1.868421052631579,0.6578947368421053,0.9473684210526315,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/europe,https://github.com/openfootball/europe/blob/master/france/2021-22_fr1.txt,france/2021-22_fr1.txt,56f1e5148c5ac41cd4b2739fed50a7b47d6c3ffc,a534c4c765b3dfcaed072e6f2bd32513f542f2c84fb61ce44ad24c067ed7984f
2021-22,FRA,France,Ligue 1,1,AS Monaco,20,38,20,9,9,65,40,25,69,1.8157894736842106,0.6578947368421053,0.8947368421052632,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/europe,https://github.com/openfootball/europe/blob/master/france/2021-22_fr1.txt,france/2021-22_fr1.txt,56f1e5148c5ac41cd4b2739fed50a7b47d6c3ffc,a534c4c765b3dfcaed072e6f2bd32513f542f2c84fb61ce44ad24c067ed7984f
2021-22,FRA,France,Ligue 1,1,OGC Nice,20,38,20,7,11,52,36,16,67,1.763157894736842,0.42105263157894735,0.8421052631578947,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/europe,https://github.com/openfootball/europe/blob/master/france/2021-22_fr1.txt,france/2021-22_fr1.txt,56f1e5148c5ac41cd4b2739fed50a7b47d6c3ffc,a534c4c765b3dfcaed072e6f2bd32513f542f2c84fb61ce44ad24c067ed7984f
2021-22,FRA,France,Ligue 1,1,Stade Rennais,20,38,20,6,12,82,40,42,66,1.736842105263158,1.105263157894737,0.7894736842105263,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/europe,https://github.com/openfootball/europe/blob/master/france/2021-22_fr1.txt,france/2021-22_fr1.txt,56f1e5148c5ac41cd4b2739fed50a7b47d6c3ffc,a534c4c765b3dfcaed072e6f2bd32513f542f2c84fb61ce44ad24c067ed7984f
2021-22,FRA,France,Ligue 1,1,RC Strasbourg,20,38,17,12,9,60,43,17,63,1.6578947368421053,0.4473684210526316,0.7368421052631579,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/europe,https://github.com/openfootball/europe/blob/master/france/2021-22_fr1.txt,france/2021-22_fr1.txt,56f1e5148c5ac41cd4b2739fed50a7b47d6c3ffc,a534c4c765b3dfcaed072e6f2bd32513f542f2c84fb61ce44ad24c067ed7984f
2021-22,FRA,France,Ligue 1,1,Olympique Lyonnais,20,38,17,11,10,66,51,15,62,1.631578947368421,0.39473684210526316,0.6578947368421053,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/europe,https://github.com/openfootball/europe/blob/master/france/2021-22_fr1.txt,france/2021-22_fr1.txt,56f1e5148c5ac41cd4b2739fed50a7b47d6c3ffc,a534c4c765b3dfcaed072e6f2bd32513f542f2c84fb61ce44ad24c067ed7984f
2021-22,FRA,France,Ligue 1,1,RC Lens,20,38,17,11,10,62,48,14,62,1.631578947368421,0.3684210526315789,0.6578947368421053,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/europe,https://github.com/openfootball/europe/blob/master/france/2021-22_fr1.txt,france/2021-22_fr1.txt,56f1e5148c5ac41cd4b2739fed50a7b47d6c3ffc,a534c4c765b3dfcaed072e6f2bd32513f542f2c84fb61ce44ad24c067ed7984f
2021-22,FRA,France,Ligue 1,1,FC Nantes,20,38,15,10,13,55,48,7,55,1.4473684210526316,0.18421052631578946,0.5526315789473685,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/europe,https://github.com/openfootball/europe/blob/master/france/2021-22_fr1.txt,france/2021-22_fr1.txt,56f1e5148c5ac41cd4b2739fed50a7b47d6c3ffc,a534c4c765b3dfcaed072e6f2bd32513f542f2c84fb61ce44ad24c067ed7984f
2021-22,FRA,France,Ligue 1,1,Lille OSC,20,38,14,13,11,48,48,0,55,1.4473684210526316,0,0.5526315789473685,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/europe,https://github.com/openfootball/europe/blob/master/france/2021-22_fr1.txt,france/2021-22_fr1.txt,56f1e5148c5ac41cd4b2739fed50a7b47d6c3ffc,a534c4c765b3dfcaed072e6f2bd32513f542f2c84fb61ce44ad24c067ed7984f
2021-22,FRA,France,Ligue 1,1,Stade Brestois 29,20,38,13,9,16,49,57,-8,48,1.263157894736842,-0.21052631578947367,0.47368421052631576,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/europe,https://github.com/openfootball/europe/blob/master/france/2021-22_fr1.txt,france/2021-22_fr1.txt,56f1e5148c5ac41cd4b2739fed50a7b47d6c3ffc,a534c4c765b3dfcaed072e6f2bd32513f542f2c84fb61ce44ad24c067ed7984f
2021-22,FRA,France,Ligue 1,1,Stade de Reims,20,38,11,13,14,43,44,-1,46,1.2105263157894737,-0.02631578947368421,0.42105263157894735,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/europe,https://github.com/openfootball/europe/blob/master/france/2021-22_fr1.txt,france/2021-22_fr1.txt,56f1e5148c5ac41cd4b2739fed50a7b47d6c3ffc,a534c4c765b3dfcaed072e6f2bd32513f542f2c84fb61ce44ad24c067ed7984f
2021-22,FRA,France,Ligue 1,1,Montpellier HSC,20,38,12,7,19,49,61,-12,43,1.131578947368421,-0.3157894736842105,0.3684210526315789,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/europe,https://github.com/openfootball/europe/blob/master/france/2021-22_fr1.txt,france/2021-22_fr1.txt,56f1e5148c5ac41cd4b2739fed50a7b47d6c3ffc,a534c4c765b3dfcaed072e6f2bd32513f542f2c84fb61ce44ad24c067ed7984f
2021-22,FRA,France,Ligue 1,1,Angers SCO,20,38,10,11,17,44,55,-11,41,1.0789473684210527,-0.2894736842105263,0.3157894736842105,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/europe,https://github.com/openfootball/europe/blob/master/france/2021-22_fr1.txt,france/2021-22_fr1.txt,56f1e5148c5ac41cd4b2739fed50a7b47d6c3ffc,a534c4c765b3dfcaed072e6f2bd32513f542f2c84fb61ce44ad24c067ed7984f
2021-22,FRA,France,Ligue 1,1,ESTAC Troyes,20,38,9,11,18,37,53,-16,38,1,-0.42105263157894735,0.2631578947368421,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/europe,https://github.com/openfootball/europe/blob/master/france/2021-22_fr1.txt,france/2021-22_fr1.txt,56f1e5148c5ac41cd4b2739fed50a7b47d6c3ffc,a534c4c765b3dfcaed072e6f2bd32513f542f2c84fb61ce44ad24c067ed7984f
2021-22,FRA,France,Ligue 1,1,FC Lorient,20,38,8,12,18,35,63,-28,36,0.9473684210526315,-0.7368421052631579,0.18421052631578946,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/europe,https://github.com/openfootball/europe/blob/master/france/2021-22_fr1.txt,france/2021-22_fr1.txt,56f1e5148c5ac41cd4b2739fed50a7b47d6c3ffc,a534c4c765b3dfcaed072e6f2bd32513f542f2c84fb61ce44ad24c067ed7984f
2021-22,FRA,France,Ligue 1,1,Clermont Foot 63,20,38,9,9,20,38,69,-31,36,0.9473684210526315,-0.8157894736842105,0.18421052631578946,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/europe,https://github.com/openfootball/europe/blob/master/france/2021-22_fr1.txt,france/2021-22_fr1.txt,56f1e5148c5ac41cd4b2739fed50a7b47d6c3ffc,a534c4c765b3dfcaed072e6f2bd32513f542f2c84fb61ce44ad24c067ed7984f
2021-22,FRA,France,Ligue 1,1,AS Saint-Étienne,20,38,7,11,20,42,77,-35,32,0.8421052631578947,-0.9210526315789473,0.10526315789473684,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/europe,https://github.com/openfootball/europe/blob/master/france/2021-22_fr1.txt,france/2021-22_fr1.txt,56f1e5148c5ac41cd4b2739fed50a7b47d6c3ffc,a534c4c765b3dfcaed072e6f2bd32513f542f2c84fb61ce44ad24c067ed7984f
2021-22,FRA,France,Ligue 1,1,FC Metz,20,38,6,13,19,35,69,-34,31,0.8157894736842105,-0.8947368421052632,0.02631578947368421,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/europe,https://github.com/openfootball/europe/blob/master/france/2021-22_fr1.txt,france/2021-22_fr1.txt,56f1e5148c5ac41cd4b2739fed50a7b47d6c3ffc,a534c4c765b3dfcaed072e6f2bd32513f542f2c84fb61ce44ad24c067ed7984f
2021-22,FRA,France,Ligue 1,1,Girondins Bordeaux,20,38,6,13,19,52,91,-39,31,0.8157894736842105,-1.0263157894736843,0.02631578947368421,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/europe,https://github.com/openfootball/europe/blob/master/france/2021-22_fr1.txt,france/2021-22_fr1.txt,56f1e5148c5ac41cd4b2739fed50a7b47d6c3ffc,a534c4c765b3dfcaed072e6f2bd32513f542f2c84fb61ce44ad24c067ed7984f
2022-23,FRA,France,Ligue 1,1,Paris Saint-Germain,20,38,27,4,7,89,40,49,85,2.236842105263158,1.2894736842105263,1,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/europe,https://github.com/openfootball/europe/blob/master/france/2022-23_fr1.txt,france/2022-23_fr1.txt,228ab677025f2b47d101ca3c373bcdb8dfa1a8b2,bfb04c9b90a8aff058e7631d740f5c9c4d968025a1c14d752c6261cbfd1828aa
2022-23,FRA,France,Ligue 1,1,RC Lens,20,38,25,9,4,68,29,39,84,2.210526315789474,1.0263157894736843,0.9473684210526315,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/europe,https://github.com/openfootball/europe/blob/master/france/2022-23_fr1.txt,france/2022-23_fr1.txt,228ab677025f2b47d101ca3c373bcdb8dfa1a8b2,bfb04c9b90a8aff058e7631d740f5c9c4d968025a1c14d752c6261cbfd1828aa
2022-23,FRA,France,Ligue 1,1,Olympique Marseille,20,38,22,7,9,67,40,27,73,1.9210526315789473,0.7105263157894737,0.8947368421052632,within_competition_season_ppg_tie_averaged,completed_regular_season_match_results_3_1_0,openfootball/europe,https://github.com/openfootball/europe/blob/master/france/2022-23_fr1.txt,france/2022-23_fr1.txt,228ab677025f2b47d101ca3c373bcdb8dfa1a8b2,bfb04c9b90a8aff058e7631d740f5c9c4d968025a1c14d752c6261cbfd1828aa
