event_id,season,player_id,player_name,from_club_id,from_club,to_club_id,to_club,semantic_type,fee_text,paired_internal_faces,source_faces
TM-2023-00178,2023/24,25488,Antonio Candreva,380,US Salernitana 1919,1038,UC Sampdoria,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,0,OUT
TM-2023-00179,2023/24,25508,Salvatore Sirigu,430,ACF Fiorentina,515,Without Club,FREE_AGENT_OR_END_OF_CONTRACT,-,0,OUT
TM-2023-00180,2023/24,255450,Aleksey Miranchuk,416,Torino FC,800,Atalanta BC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,1,IN+OUT
TM-2023-00181,2023/24,255461,Przemysław Szymiński,8970,Frosinone Calcio,5621,AC Reggiana 1919,LOAN,loan transfer,0,OUT
TM-2023-00182,2023/24,256339,Emil Audero,1038,UC Sampdoria,46,Inter Milan,LOAN,loan transfer,0,IN
TM-2023-00183,2023/24,256678,Filippo Romagna,6574,US Sassuolo,5621,AC Reggiana 1919,LOAN,loan transfer,0,OUT
TM-2023-00184,2023/24,257462,Luka Jović,430,ACF Fiorentina,5,AC Milan,PERMANENT_OR_OTHER_EXPLICIT,€500k,1,IN+OUT
TM-2023-00185,2023/24,257751,Simone Bastoni,3522,Spezia Calcio,749,FC Empoli,LOAN,loan transfer,0,IN
TM-2023-00186,2023/24,258027,Renato Sanches,583,Paris Saint-Germain,12,AS Roma,LOAN,Loan fee: €1.00m,0,IN
TM-2023-00187,2023/24,259953,Rade Krunic,5,AC Milan,36,Fenerbahce,LOAN,Loan fee: €475k,0,OUT
TM-2023-00188,2023/24,261905,Suat Serdar,44,Hertha BSC,276,Hellas Verona,LOAN,loan transfer,0,IN
TM-2023-00189,2023/24,264116,Gastón Pereiro,1390,Cagliari Calcio,1103,Ternana Calcio,LOAN,Loan fee: €270k,0,OUT
TM-2023-00190,2023/24,264116,Gastón Pereiro,866,Club Nacional,1390,Cagliari Calcio,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,0,IN
TM-2023-00191,2023/24,264514,Luca Vido,458,Palermo FC,800,Atalanta BC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,0,IN
TM-2023-00192,2023/24,264514,Luca Vido,800,Atalanta BC,5621,AC Reggiana 1919,PERMANENT_OR_OTHER_EXPLICIT,?,0,OUT
TM-2023-00193,2023/24,26485,Jérôme Boateng,515,Without Club,380,US Salernitana 1919,FREE_AGENT_OR_END_OF_CONTRACT,-,0,IN
TM-2023-00194,2023/24,265088,Manuel Locatelli,506,Juventus FC,6574,US Sassuolo,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,1,IN+OUT
TM-2023-00195,2023/24,265088,Manuel Locatelli,6574,US Sassuolo,506,Juventus FC,PERMANENT_OR_OTHER_EXPLICIT,€36.40m,1,IN+OUT
TM-2023-00196,2023/24,265320,Emanuele Cicerelli,1386,LFA Reggio Calabria,398,SS Lazio,LOAN_RETURN_OR_END_OF_LOAN,End of loan 31/08/2023,0,IN
TM-2023-00197,2023/24,265320,Emanuele Cicerelli,398,SS Lazio,1627,Catania FC,FREE_TRANSFER,free transfer,0,OUT
TM-2023-00198,2023/24,265625,Ajdin Hrustic,1304,Heracles Almelo,276,Hellas Verona,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,IN
TM-2023-00199,2023/24,265625,Ajdin Hrustic,276,Hellas Verona,1304,Heracles Almelo,LOAN,loan transfer,0,OUT
TM-2023-00200,2023/24,266302,Sergej Milinković-Savić,398,SS Lazio,1114,Al-Hilal SFC,PERMANENT_OR_OTHER_EXPLICIT,€40.00m,0,OUT
TM-2023-00201,2023/24,266795,Gonzalo Escalante,2687,Cádiz CF,398,SS Lazio,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,0,IN
TM-2023-00202,2023/24,266795,Gonzalo Escalante,398,SS Lazio,2687,Cádiz CF,PERMANENT_OR_OTHER_EXPLICIT,€2.50m,0,OUT
TM-2023-00203,2023/24,267614,Julian Kristoffersen,29251,Virtusvecomp Verona,380,US Salernitana 1919,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,0,IN
TM-2023-00204,2023/24,267614,Julian Kristoffersen,380,US Salernitana 1919,1388,Ancona Calcio,PERMANENT_OR_OTHER_EXPLICIT,€60k,0,OUT
TM-2023-00205,2023/24,273132,Robin Gosens,46,Inter Milan,89,1.FC Union Berlin,PERMANENT_OR_OTHER_EXPLICIT,€13.00m,0,OUT
TM-2023-00206,2023/24,273236,Marlon,2919,AC Monza,660,Shakhtar Donetsk,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,0,OUT
TM-2023-00207,2023/24,277179,Angeliño,23826,RB Leipzig,12,AS Roma,LOAN,loan transfer,0,IN
TM-2023-00208,2023/24,278531,Sebastiano Luperto,6195,SSC Napoli,749,FC Empoli,PERMANENT_OR_OTHER_EXPLICIT,€2.50m,1,IN+OUT
TM-2023-00209,2023/24,278531,Sebastiano Luperto,749,FC Empoli,6195,SSC Napoli,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,1,IN+OUT
TM-2023-00210,2023/24,28021,Samir Handanovič,46,Inter Milan,,Retired,RETIREMENT,-,0,OUT
TM-2023-00211,2023/24,282144,Marin Pongracic,1005,US Lecce,82,VfL Wolfsburg,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,0,OUT
TM-2023-00212,2023/24,282144,Marin Pongracic,82,VfL Wolfsburg,1005,US Lecce,PERMANENT_OR_OTHER_EXPLICIT,€1.60m,0,IN
TM-2023-00213,2023/24,282388,Giovanni Simeone,276,Hellas Verona,6195,SSC Napoli,PERMANENT_OR_OTHER_EXPLICIT,€12.00m,1,IN+OUT
TM-2023-00214,2023/24,282388,Giovanni Simeone,6195,SSC Napoli,276,Hellas Verona,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,1,IN+OUT
TM-2023-00215,2023/24,282810,Carles Pérez,12,AS Roma,940,Celta de Vigo,PERMANENT_OR_OTHER_EXPLICIT,€5.20m,0,OUT
TM-2023-00216,2023/24,282810,Carles Pérez,940,Celta de Vigo,12,AS Roma,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,0,IN
TM-2023-00217,2023/24,283233,Jacob Rasmussen,234,Feyenoord Rotterdam,430,ACF Fiorentina,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,0,IN
TM-2023-00218,2023/24,283233,Jacob Rasmussen,430,ACF Fiorentina,206,Bröndby IF,PERMANENT_OR_OTHER_EXPLICIT,€1.30m,0,OUT
TM-2023-00219,2023/24,28396,Edin Dzeko,46,Inter Milan,36,Fenerbahce,FREE_TRANSFER,free transfer,0,OUT
TM-2023-00220,2023/24,284595,Tommaso Augello,1038,UC Sampdoria,1390,Cagliari Calcio,PERMANENT_OR_OTHER_EXPLICIT,€2.40m,0,IN
TM-2023-00221,2023/24,286047,Guglielmo Vicario,749,FC Empoli,148,Tottenham Hotspur,PERMANENT_OR_OTHER_EXPLICIT,€18.50m,0,OUT
TM-2023-00222,2023/24,286275,Armando Anastasio,26789,FC Pro Vercelli 1892,2919,AC Monza,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,0,IN
TM-2023-00223,2023/24,286275,Armando Anastasio,2919,AC Monza,4106,Casertana FC,LOAN,loan transfer,0,OUT
TM-2023-00224,2023/24,286949,Adam Masina,410,Udinese Calcio,416,Torino FC,LOAN,loan transfer,1,IN+OUT
TM-2023-00225,2023/24,287579,Sofyan Amrabat,430,ACF Fiorentina,985,Manchester United,LOAN,Loan fee: €10.00m,0,OUT
TM-2023-00226,2023/24,287600,Paweł Jaroszyński,380,US Salernitana 1919,5689,Cracovia,PERMANENT_OR_OTHER_EXPLICIT,€450k,0,OUT
TM-2023-00227,2023/24,287600,Paweł Jaroszyński,5689,Cracovia,380,US Salernitana 1919,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,0,IN
TM-2023-00228,2023/24,287700,Mohamed Fares,398,SS Lazio,19,Brescia Calcio (- 2025),LOAN,loan transfer,0,OUT
TM-2023-00229,2023/24,289446,Yerry Mina,29,Everton FC,430,ACF Fiorentina,FREE_TRANSFER,free transfer,0,IN
TM-2023-00230,2023/24,289446,Yerry Mina,430,ACF Fiorentina,1390,Cagliari Calcio,PERMANENT_OR_OTHER_EXPLICIT,€500k,1,IN+OUT
TM-2023-00231,2023/24,290017,Hassane Kamara,1010,Watford FC,410,Udinese Calcio,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,0,IN
TM-2023-00232,2023/24,290032,Kevin Rüegg,276,Hellas Verona,26,FC Basel 1893,LOAN,loan transfer,0,OUT
TM-2023-00233,2023/24,290032,Kevin Rüegg,452,BSC Young Boys,276,Hellas Verona,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,0,IN
TM-2023-00234,2023/24,290862,Maxime Lopez,6574,US Sassuolo,430,ACF Fiorentina,LOAN,Loan fee: €1.00m,1,IN+OUT
TM-2023-00235,2023/24,291276,Marcin Listkowski,1005,US Lecce,5514,Calcio Lecco 1912,LOAN,loan transfer,0,OUT
TM-2023-00236,2023/24,291276,Marcin Listkowski,19,Brescia Calcio (- 2025),1005,US Lecce,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,0,IN
TM-2023-00237,2023/24,291400,Giovanni Crociata,4084,AS Cittadella,749,FC Empoli,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,0,IN
TM-2023-00238,2023/24,291400,Giovanni Crociata,749,FC Empoli,5514,Calcio Lecco 1912,PERMANENT_OR_OTHER_EXPLICIT,?,0,OUT
TM-2023-00239,2023/24,291522,Tommaso Fantacci,46619,Arzignano Valchiampo,749,FC Empoli,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,0,IN
TM-2023-00240,2023/24,291522,Tommaso Fantacci,749,FC Empoli,45894,Monterosi Tuscia FC,FREE_TRANSFER,free transfer,0,OUT
TM-2023-00241,2023/24,293168,Filip Benkovic,23,Eintracht Braunschweig,410,Udinese Calcio,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,0,IN
TM-2023-00242,2023/24,293168,Filip Benkovic,410,Udinese Calcio,449,Trabzonspor,LOAN,Loan fee: €500k,0,OUT
TM-2023-00243,2023/24,293169,Josip Brekalo,430,ACF Fiorentina,447,HNK Hajduk Split,LOAN,Loan fee: €100k,0,OUT
TM-2023-00244,2023/24,293200,Nikola Vlašić,379,West Ham United,416,Torino FC,PERMANENT_OR_OTHER_EXPLICIT,€10.60m,0,IN
TM-2023-00245,2023/24,293200,Nikola Vlašić,416,Torino FC,379,West Ham United,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,0,OUT
TM-2023-00246,2023/24,296422,Fodé Ballo-Touré,5,AC Milan,931,Fulham FC,LOAN,loan transfer,0,OUT
TM-2023-00247,2023/24,297630,Marco Carraro,4083,FC Crotone,800,Atalanta BC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,0,IN
TM-2023-00248,2023/24,297630,Marco Carraro,800,Atalanta BC,2722,SPAL,FREE_TRANSFER,free transfer,0,OUT
TM-2023-00249,2023/24,297645,Riccardo Marchizza,6574,US Sassuolo,8970,Frosinone Calcio,PERMANENT_OR_OTHER_EXPLICIT,€1.30m,1,IN+OUT
TM-2023-00250,2023/24,297648,Simone Muratore,800,Atalanta BC,,Retired,RETIREMENT,-,0,OUT
TM-2023-00251,2023/24,298975,Pol Lirola,244,Olympique Marseille,8970,Frosinone Calcio,LOAN,loan transfer,0,IN
TM-2023-00252,2023/24,300137,Marius Adamonis,398,SS Lazio,839,AC Perugia Calcio,LOAN,loan transfer,0,OUT
TM-2023-00253,2023/24,300532,Pontus Almqvist,1083,FC Rostov,1005,US Lecce,LOAN,loan transfer,0,IN
TM-2023-00254,2023/24,301235,Giacomo Calò,252,Genoa CFC,4031,Cosenza Calcio,PERMANENT_OR_OTHER_EXPLICIT,€61k,0,OUT
TM-2023-00255,2023/24,301235,Giacomo Calò,4031,Cosenza Calcio,252,Genoa CFC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,0,IN
TM-2023-00256,2023/24,301236,Francesco Cassata,1103,Ternana Calcio,252,Genoa CFC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,0,IN
TM-2023-00257,2023/24,301236,Francesco Cassata,252,Genoa CFC,3522,Spezia Calcio,LOAN,loan transfer,0,OUT
TM-2023-00258,2023/24,301239,Christian Mora,1387,Siena FC,800,Atalanta BC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,0,IN
TM-2023-00259,2023/24,301239,Christian Mora,800,Atalanta BC,41110,Atalanta U23,PERMANENT_OR_OTHER_EXPLICIT,-,0,OUT
TM-2023-00260,2023/24,303657,Ionuț Radu,290,AJ Auxerre,46,Inter Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,0,IN
TM-2023-00261,2023/24,303657,Ionuț Radu,46,Inter Milan,989,AFC Bournemouth,LOAN,loan transfer,0,OUT
TM-2023-00262,2023/24,307427,Marko Bozic,790,NK Maribor,8970,Frosinone Calcio,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,0,IN
TM-2023-00263,2023/24,307427,Marko Bozic,8970,Frosinone Calcio,790,NK Maribor,PERMANENT_OR_OTHER_EXPLICIT,?,0,OUT
TM-2023-00264,2023/24,309393,Lennart Czyborra,252,Genoa CFC,1269,PEC Zwolle,LOAN,Loan fee: €200k,0,OUT
TM-2023-00265,2023/24,311178,Georgios Kyriakopoulos,1025,Bologna FC 1909,6574,US Sassuolo,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,1,IN+OUT
TM-2023-00266,2023/24,311178,Georgios Kyriakopoulos,6574,US Sassuolo,2919,AC Monza,LOAN,loan transfer,1,IN+OUT
TM-2023-00267,2023/24,312341,Luca Ravanelli,8970,Frosinone Calcio,2239,US Cremonese,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,0,OUT
TM-2023-00268,2023/24,312773,Daniele Sommariva,2921,Delfino Pescara 1936,252,Genoa CFC,PERMANENT_OR_OTHER_EXPLICIT,€100k,0,IN
TM-2023-00269,2023/24,312862,Dalbert,46,Inter Milan,6600,Sport Club Internacional,FREE_TRANSFER,free transfer,0,OUT
TM-2023-00270,2023/24,313830,Pablo Galdames,2239,US Cremonese,252,Genoa CFC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,0,IN
TM-2023-00271,2023/24,313830,Pablo Galdames,252,Genoa CFC,978,Clube de Regatas Vasco da Gama,PERMANENT_OR_OTHER_EXPLICIT,€800k,0,OUT
TM-2023-00272,2023/24,314678,Brahim Díaz,5,AC Milan,418,Real Madrid,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,0,OUT
TM-2023-00273,2023/24,314965,Pedro Pereira,11282,Alanyaspor,2919,AC Monza,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,0,IN
TM-2023-00274,2023/24,315779,Christian Pulisic,631,Chelsea FC,5,AC Milan,PERMANENT_OR_OTHER_EXPLICIT,€20.80m,0,IN
TM-2023-00275,2023/24,315846,Luca Matarese,8970,Frosinone Calcio,515,Without Club,FREE_AGENT_OR_END_OF_CONTRACT,-,0,OUT
TM-2023-00276,2023/24,315856,Christian Capone,5621,AC Reggiana 1919,800,Atalanta BC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,0,IN
TM-2023-00277,2023/24,315856,Christian Capone,800,Atalanta BC,41110,Atalanta U23,PERMANENT_OR_OTHER_EXPLICIT,-,0,OUT
TM-2023-00278,2023/24,315859,Gabriele Gori,1386,LFA Reggio Calabria,430,ACF Fiorentina,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,0,IN
TM-2023-00279,2023/24,315859,Gabriele Gori,430,ACF Fiorentina,2331,US Avellino 1912,FREE_TRANSFER,free transfer,0,OUT
TM-2023-00280,2023/24,315862,Filippo Melegoni,252,Genoa CFC,5621,AC Reggiana 1919,LOAN,loan transfer,0,OUT
TM-2023-00281,2023/24,315862,Filippo Melegoni,3057,Standard Liège,252,Genoa CFC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,0,IN
TM-2023-00282,2023/24,315865,Andrea Pinamonti,46,Inter Milan,6574,US Sassuolo,PERMANENT_OR_OTHER_EXPLICIT,€20.00m,1,IN+OUT
TM-2023-00283,2023/24,315865,Andrea Pinamonti,6574,US Sassuolo,46,Inter Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,1,IN+OUT
TM-2023-00284,2023/24,315867,Gianluca Scamacca,379,West Ham United,800,Atalanta BC,PERMANENT_OR_OTHER_EXPLICIT,€28.00m,0,IN
TM-2023-00285,2023/24,315871,Federico Valietti,252,Genoa CFC,4093,Taranto SS,LOAN,loan transfer,0,OUT
TM-2023-00286,2023/24,315871,Federico Valietti,2655,LR Vicenza,252,Genoa CFC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 18/01/2024,0,IN
TM-2023-00287,2023/24,316889,Hirving Lozano,6195,SSC Napoli,383,PSV Eindhoven,PERMANENT_OR_OTHER_EXPLICIT,€15.00m,0,OUT
TM-2023-00288,2023/24,316934,Nikola Moro,1025,Bologna FC 1909,121,Dynamo Moscow,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,0,OUT
TM-2023-00289,2023/24,316934,Nikola Moro,121,Dynamo Moscow,1025,Bologna FC 1909,PERMANENT_OR_OTHER_EXPLICIT,€2.50m,0,IN
TM-2023-00290,2023/24,317057,Adrian Semper,252,Genoa CFC,1047,Como 1907,PERMANENT_OR_OTHER_EXPLICIT,€1.46m,0,OUT
TM-2023-00291,2023/24,317482,Marko Rog,1390,Cagliari Calcio,419,GNK Dinamo Zagreb,LOAN,loan transfer,0,OUT
TM-2023-00292,2023/24,318528,Marcus Thuram,18,Borussia Mönchengladbach,46,Inter Milan,FREE_TRANSFER,free transfer,0,IN
TM-2023-00293,2023/24,319160,Jakub Jankto,3709,Getafe CF,1390,Cagliari Calcio,PERMANENT_OR_OTHER_EXPLICIT,€540k,0,IN
TM-2023-00294,2023/24,320871,Rok Vodisek,252,Genoa CFC,55601,NK Rogaska,FREE_TRANSFER,free transfer,0,OUT
TM-2023-00295,2023/24,32113,Armando Izzo,2919,AC Monza,416,Torino FC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,1,IN+OUT
TM-2023-00296,2023/24,32113,Armando Izzo,416,Torino FC,2919,AC Monza,PERMANENT_OR_OTHER_EXPLICIT,€3.00m,1,IN+OUT
TM-2023-00297,2023/24,322655,Flavius Daniliuc,380,US Salernitana 1919,409,Red Bull Salzburg,LOAN,Loan fee: €300k,0,OUT
TM-2023-00298,2023/24,323167,Matteo Gabbia,1050,Villarreal CF,5,AC Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 03/01/2024,0,IN
TM-2023-00299,2023/24,323167,Matteo Gabbia,5,AC Milan,1050,Villarreal CF,LOAN,loan transfer,0,OUT
TM-2023-00300,2023/24,323255,Giacomo Satalino,4159,Carrarese Calcio 1908,6574,US Sassuolo,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,0,IN
TM-2023-00301,2023/24,323255,Giacomo Satalino,6574,US Sassuolo,5621,AC Reggiana 1919,LOAN,loan transfer,0,OUT
TM-2023-00302,2023/24,324282,Fabio Depaoli,276,Hellas Verona,1038,UC Sampdoria,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,0,OUT
TM-2023-00303,2023/24,324351,Panagiotis Retsos,276,Hellas Verona,683,Olympiacos Piraeus,FREE_TRANSFER,free transfer,0,OUT
TM-2023-00304,2023/24,324351,Panagiotis Retsos,683,Olympiacos Piraeus,276,Hellas Verona,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,0,IN
TM-2023-00305,2023/24,324377,Youssef Maleh,1005,US Lecce,430,ACF Fiorentina,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,1,IN+OUT
TM-2023-00306,2023/24,324377,Youssef Maleh,1005,US Lecce,749,FC Empoli,LOAN,loan transfer,1,IN+OUT
TM-2023-00307,2023/24,324377,Youssef Maleh,430,ACF Fiorentina,1005,US Lecce,PERMANENT_OR_OTHER_EXPLICIT,€5.00m,1,IN+OUT
TM-2023-00308,2023/24,324378,Valerio Mantovani,1103,Ternana Calcio,380,US Salernitana 1919,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,0,IN
TM-2023-00309,2023/24,324378,Valerio Mantovani,380,US Salernitana 1919,1103,Ternana Calcio,PERMANENT_OR_OTHER_EXPLICIT,€200k,0,OUT
TM-2023-00310,2023/24,324804,Yann Karamoh,416,Torino FC,969,Montpellier HSC,LOAN,loan transfer,0,OUT
TM-2023-00311,2023/24,325924,Ahmed Touba,6890,Basaksehir FK,1005,US Lecce,LOAN,loan transfer,0,IN
TM-2023-00312,2023/24,325993,Oliver Abildgaard,276,Hellas Verona,2698,Rubin Kazan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,0,OUT
TM-2023-00313,2023/24,327757,Krzysztof Piatek,380,US Salernitana 1919,44,Hertha BSC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,0,OUT
TM-2023-00314,2023/24,330126,Karol Świderski,78435,Charlotte FC,276,Hellas Verona,LOAN,loan transfer,0,IN
TM-2023-00315,2023/24,330659,Justin Kluivert,1049,Valencia CF,12,AS Roma,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,0,IN
TM-2023-00316,2023/24,330659,Justin Kluivert,12,AS Roma,989,AFC Bournemouth,PERMANENT_OR_OTHER_EXPLICIT,€10.80m,0,OUT
TM-2023-00317,2023/24,331498,Jordi Mboula,237,RCD Mallorca,276,Hellas Verona,FREE_TRANSFER,free transfer,0,IN
TM-2023-00318,2023/24,331498,Jordi Mboula,276,Hellas Verona,630,Racing Santander,FREE_TRANSFER,free transfer,0,OUT
TM-2023-00319,2023/24,332179,Matteo Pessina,2919,AC Monza,800,Atalanta BC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,1,IN+OUT
TM-2023-00320,2023/24,332179,Matteo Pessina,800,Atalanta BC,2919,AC Monza,PERMANENT_OR_OTHER_EXPLICIT,€12.00m,1,IN+OUT
TM-2023-00321,2023/24,332697,Weston McKennie,399,Leeds United,506,Juventus FC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,0,IN
TM-2023-00322,2023/24,334341,Francesco Orlando,1387,Siena FC,380,US Salernitana 1919,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,0,IN
TM-2023-00323,2023/24,334341,Francesco Orlando,380,US Salernitana 1919,4093,Taranto SS,PERMANENT_OR_OTHER_EXPLICIT,?,0,OUT
TM-2023-00324,2023/24,334526,Denis Zakaria,506,Juventus FC,162,AS Monaco,PERMANENT_OR_OTHER_EXPLICIT,€20.00m,0,OUT
TM-2023-00325,2023/24,334526,Denis Zakaria,631,Chelsea FC,506,Juventus FC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,0,IN
TM-2023-00326,2023/24,334835,Toma Bašić,398,SS Lazio,380,US Salernitana 1919,LOAN,loan transfer,1,IN+OUT
TM-2023-00327,2023/24,336960,Giuseppe Pezzella,1005,US Lecce,130,Parma Calcio 1913,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,0,OUT
TM-2023-00328,2023/24,336960,Giuseppe Pezzella,130,Parma Calcio 1913,749,FC Empoli,FREE_TRANSFER,free transfer,0,IN
TM-2023-00329,2023/24,33763,Massimo Coda,252,Genoa CFC,2239,US Cremonese,LOAN,loan transfer,0,OUT
TM-2023-00330,2023/24,337809,Simone Mazzocchi,4554,FC Südtirol,800,Atalanta BC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,0,IN
TM-2023-00331,2023/24,338032,Deyovaisio Zeefuik,276,Hellas Verona,44,Hertha BSC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,0,OUT
TM-2023-00332,2023/24,338672,Zinho Vanheusden,1090,AZ Alkmaar,46,Inter Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,0,IN
TM-2023-00333,2023/24,338672,Zinho Vanheusden,46,Inter Milan,3057,Standard Liège,LOAN,loan transfer,0,OUT
TM-2023-00334,2023/24,339707,Cristo,2448,Sporting Gijón,410,Udinese Calcio,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,0,IN
TM-2023-00335,2023/24,339707,Cristo,410,Udinese Calcio,8024,FC Arouca,FREE_TRANSFER,free transfer,0,OUT
TM-2023-00336,2023/24,339782,Alessandro Rossi,398,SS Lazio,515,Without Club,FREE_AGENT_OR_END_OF_CONTRACT,-,0,OUT
TM-2023-00337,2023/24,339782,Alessandro Rossi,45894,Monterosi Tuscia FC,398,SS Lazio,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,0,IN
TM-2023-00338,2023/24,340353,Maduka Okoye,1010,Watford FC,410,Udinese Calcio,PERMANENT_OR_OTHER_EXPLICIT,€6.00m,0,IN
TM-2023-00339,2023/24,340394,Abdelhamid Sabiri,1038,UC Sampdoria,430,ACF Fiorentina,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,0,IN
TM-2023-00340,2023/24,340394,Abdelhamid Sabiri,430,ACF Fiorentina,50531,Al-Fayha FC,LOAN,Loan fee: €100k,0,OUT
TM-2023-00341,2023/24,340657,Michele Volpe,5587,SS Juve Stabia,8970,Frosinone Calcio,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,0,IN
TM-2023-00342,2023/24,340657,Michele Volpe,8970,Frosinone Calcio,2721,US Alessandria Calcio 1912,FREE_TRANSFER,free transfer,0,OUT
TM-2023-00343,2023/24,340879,Merih Demiral,800,Atalanta BC,18487,Al-Ahli SFC,PERMANENT_OR_OTHER_EXPLICIT,€17.00m,0,OUT
TM-2023-00344,2023/24,341019,Güven Yalçın,252,Genoa CFC,6646,Fatih Karagümrük,LOAN,loan transfer,0,OUT
TM-2023-00345,2023/24,342341,Leonardo Candellone,21331,Pordenone Calcio,6195,SSC Napoli,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,0,IN
TM-2023-00346,2023/24,342341,Leonardo Candellone,6195,SSC Napoli,5587,SS Juve Stabia,PERMANENT_OR_OTHER_EXPLICIT,€1k,0,OUT
TM-2023-00347,2023/24,345458,Sebastian Walukiewicz,1390,Cagliari Calcio,749,FC Empoli,PERMANENT_OR_OTHER_EXPLICIT,€4.50m,1,IN+OUT
TM-2023-00348,2023/24,345458,Sebastian Walukiewicz,749,FC Empoli,1390,Cagliari Calcio,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,1,IN+OUT
TM-2023-00349,2023/24,3455,Zlatan Ibrahimović,5,AC Milan,,Retired,RETIREMENT,-,0,OUT
TM-2023-00350,2023/24,345590,Jens Odgaard,1090,AZ Alkmaar,1025,Bologna FC 1909,LOAN,Loan fee: €225k,0,IN
TM-2023-00351,2023/24,346528,Stefano Mazzini,4339,Aquila Montevarchi 1902,800,Atalanta BC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2023,0,IN
TM-2023-00352,2023/24,346528,Stefano Mazzini,800,Atalanta BC,4159,Carrarese Calcio 1908,FREE_TRANSFER,free transfer,0,OUT
