event_id,season,player_id,player_name,from_club_id,from_club,to_club_id,to_club,semantic_type,fee_text,paired_internal_faces,source_faces
TM-2025-00179,2025/26,226025,Luca Mazzitelli,6574,US Sassuolo,1047,Como 1907,LOAN_RETURN_OR_END_OF_LOAN,End of loan 29/06/2025,1,IN+OUT
TM-2025-00180,2025/26,226025,Luca Mazzitelli,8970,Frosinone Calcio,1047,Como 1907,PERMANENT_OR_OTHER_EXPLICIT,€2.00m,0,IN
TM-2025-00181,2025/26,226524,Morten Thorsby,252,Genoa CFC,2239,US Cremonese,PERMANENT_OR_OTHER_EXPLICIT,€2.20m,1,IN+OUT
TM-2025-00182,2025/26,227081,Joaquín Correa,46,Inter Milan,537,Botafogo de Futebol e Regatas,FREE_TRANSFER,free transfer,0,OUT
TM-2025-00183,2025/26,227347,Valentin Antov,2239,US Cremonese,2919,AC Monza,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,0,OUT
TM-2025-00184,2025/26,231381,Andrea Fulignati,2239,US Cremonese,4097,US Catanzaro,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,0,OUT
TM-2025-00185,2025/26,231381,Andrea Fulignati,2239,US Cremonese,749,FC Empoli,LOAN,loan transfer,0,OUT
TM-2025-00186,2025/26,231381,Andrea Fulignati,4097,US Catanzaro,2239,US Cremonese,PERMANENT_OR_OTHER_EXPLICIT,€1.40m,0,IN
TM-2025-00187,2025/26,232418,Ondrej Duda,276,Hellas Verona,7732,Al-Ettifaq FC,FREE_TRANSFER,free transfer,0,OUT
TM-2025-00188,2025/26,234523,Antonio Sanabria,416,Torino FC,2239,US Cremonese,PERMANENT_OR_OTHER_EXPLICIT,€2.50m,1,IN+OUT
TM-2025-00189,2025/26,234781,Maxwel Cornet,252,Genoa CFC,379,West Ham United,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,0,OUT
TM-2025-00190,2025/26,234781,Maxwel Cornet,379,West Ham United,252,Genoa CFC,LOAN,loan transfer,0,IN
TM-2025-00191,2025/26,237658,Michel Aebischer,1025,Bologna FC 1909,4172,Pisa Sporting Club,LOAN,loan transfer,1,IN+OUT
TM-2025-00192,2025/26,238993,Simone Scuffet,1390,Cagliari Calcio,4172,Pisa Sporting Club,PERMANENT_OR_OTHER_EXPLICIT,€900k,1,IN+OUT
TM-2025-00193,2025/26,238993,Simone Scuffet,6195,SSC Napoli,1390,Cagliari Calcio,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,1,IN+OUT
TM-2025-00194,2025/26,241052,Alessandro Bellemo,1038,UC Sampdoria,1047,Como 1907,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,0,IN
TM-2025-00195,2025/26,241052,Alessandro Bellemo,1047,Como 1907,1038,UC Sampdoria,PERMANENT_OR_OTHER_EXPLICIT,€2.00m,0,OUT
TM-2025-00196,2025/26,242359,Juan Musso,13,Atlético de Madrid,800,Atalanta BC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 09/06/2025,0,IN
TM-2025-00197,2025/26,242359,Juan Musso,800,Atalanta BC,13,Atlético de Madrid,PERMANENT_OR_OTHER_EXPLICIT,€3.00m,0,OUT
TM-2025-00198,2025/26,243879,Charles Pickel,2239,US Cremonese,714,RCD Espanyol Barcelona,PERMANENT_OR_OTHER_EXPLICIT,€1.00m,0,OUT
TM-2025-00199,2025/26,244491,Stefano Gori,3522,Spezia Calcio,506,Juventus FC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,0,IN
TM-2025-00200,2025/26,244491,Stefano Gori,506,Juventus FC,132806,Union Brescia,FREE_TRANSFER,free transfer,0,OUT
TM-2025-00201,2025/26,247377,Kevin Bonifazi,1005,US Lecce,1025,Bologna FC 1909,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,1,IN+OUT
TM-2025-00202,2025/26,247377,Kevin Bonifazi,6574,US Sassuolo,1005,US Lecce,LOAN_RETURN_OR_END_OF_LOAN,End of loan 29/06/2025,1,IN+OUT
TM-2025-00203,2025/26,248732,Paweł Dawidowicz,276,Hellas Verona,515,Without Club,FREE_AGENT_OR_END_OF_CONTRACT,-,0,OUT
TM-2025-00204,2025/26,256339,Emil Audero,1047,Como 1907,2239,US Cremonese,LOAN,loan transfer,1,IN+OUT
TM-2025-00205,2025/26,256339,Emil Audero,458,Palermo FC,1047,Como 1907,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,0,IN
TM-2025-00206,2025/26,257462,Luka Jović,5,AC Milan,2441,AEK Athens,FREE_TRANSFER,free transfer,0,OUT
TM-2025-00207,2025/26,257474,Vanja Milinković-Savić,416,Torino FC,6195,SSC Napoli,LOAN,Loan fee: €15.00m,1,IN+OUT
TM-2025-00208,2025/26,258482,Boris Radunović,1390,Cagliari Calcio,3522,Spezia Calcio,LOAN,loan transfer,0,OUT
TM-2025-00209,2025/26,258482,Boris Radunović,332,SSC Bari,1390,Cagliari Calcio,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,0,IN
TM-2025-00210,2025/26,258827,Jari Vandeputte,2239,US Cremonese,4097,US Catanzaro,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,0,OUT
TM-2025-00211,2025/26,258827,Jari Vandeputte,4097,US Catanzaro,2239,US Cremonese,PERMANENT_OR_OTHER_EXPLICIT,€3.30m,0,IN
TM-2025-00212,2025/26,262523,Davide Calabria,1025,Bologna FC 1909,5,AC Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,1,IN+OUT
TM-2025-00213,2025/26,262523,Davide Calabria,5,AC Milan,265,Panathinaikos,FREE_TRANSFER,free transfer,0,OUT
TM-2025-00214,2025/26,265033,Nikolas Ioannou,1038,UC Sampdoria,1047,Como 1907,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,0,IN
TM-2025-00215,2025/26,265033,Nikolas Ioannou,1047,Como 1907,1038,UC Sampdoria,PERMANENT_OR_OTHER_EXPLICIT,€1.50m,0,OUT
TM-2025-00216,2025/26,265078,Patrick Cutrone,1047,Como 1907,130,Parma Calcio 1913,LOAN,loan transfer,1,IN+OUT
TM-2025-00217,2025/26,265078,Patrick Cutrone,1047,Como 1907,2919,AC Monza,LOAN,loan transfer,0,OUT
TM-2025-00218,2025/26,265078,Patrick Cutrone,130,Parma Calcio 1913,1047,Como 1907,LOAN_RETURN_OR_END_OF_LOAN,End of loan 29/01/2026,1,IN+OUT
TM-2025-00219,2025/26,267160,Adam Buksa,865,FC Midtjylland,410,Udinese Calcio,PERMANENT_OR_OTHER_EXPLICIT,€5.00m,0,IN
TM-2025-00220,2025/26,268429,Sandi Lovrić,410,Udinese Calcio,276,Hellas Verona,LOAN,loan transfer,1,IN+OUT
TM-2025-00221,2025/26,272261,Antonín Barák,10484,Kasimpasa,430,ACF Fiorentina,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,0,IN
TM-2025-00222,2025/26,272261,Antonín Barák,430,ACF Fiorentina,1038,UC Sampdoria,LOAN,loan transfer,0,OUT
TM-2025-00223,2025/26,273132,Robin Gosens,430,ACF Fiorentina,89,1.FC Union Berlin,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,0,OUT
TM-2025-00224,2025/26,273132,Robin Gosens,89,1.FC Union Berlin,430,ACF Fiorentina,PERMANENT_OR_OTHER_EXPLICIT,€7.00m,0,IN
TM-2025-00225,2025/26,276896,Samuel Gigot,244,Olympique Marseille,398,SS Lazio,PERMANENT_OR_OTHER_EXPLICIT,€4.30m,0,IN
TM-2025-00226,2025/26,276896,Samuel Gigot,398,SS Lazio,244,Olympique Marseille,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,0,OUT
TM-2025-00227,2025/26,278531,Sebastiano Luperto,1390,Cagliari Calcio,2239,US Cremonese,PERMANENT_OR_OTHER_EXPLICIT,€4.60m,1,IN+OUT
TM-2025-00228,2025/26,27992,Luka Modrić,418,Real Madrid,5,AC Milan,FREE_TRANSFER,free transfer,0,IN
TM-2025-00229,2025/26,281769,Mario Hermoso,15,Bayer 04 Leverkusen,12,AS Roma,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,0,IN
TM-2025-00230,2025/26,282388,Giovanni Simeone,6195,SSC Napoli,416,Torino FC,LOAN,Loan fee: €1.35m,1,IN+OUT
TM-2025-00231,2025/26,28396,Edin Dzeko,36,Fenerbahce,430,ACF Fiorentina,FREE_TRANSFER,free transfer,0,IN
TM-2025-00232,2025/26,28396,Edin Dzeko,430,ACF Fiorentina,33,FC Schalke 04,FREE_TRANSFER,free transfer,0,OUT
TM-2025-00233,2025/26,284595,Tommaso Augello,1390,Cagliari Calcio,458,Palermo FC,FREE_TRANSFER,free transfer,0,OUT
TM-2025-00234,2025/26,284730,Manuel Akanji,281,Manchester City,46,Inter Milan,LOAN,Loan fee: €1.00m,0,IN
TM-2025-00235,2025/26,286949,Adam Masina,416,Torino FC,515,Without Club,FREE_AGENT_OR_END_OF_CONTRACT,-,0,OUT
TM-2025-00236,2025/26,287579,Sofyan Amrabat,36,Fenerbahce,430,ACF Fiorentina,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,0,IN
TM-2025-00237,2025/26,287579,Sofyan Amrabat,430,ACF Fiorentina,36,Fenerbahce,PERMANENT_OR_OTHER_EXPLICIT,€12.00m,0,OUT
TM-2025-00238,2025/26,287700,Mohamed Fares,3385,Panserraikos,398,SS Lazio,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,0,IN
TM-2025-00239,2025/26,287700,Mohamed Fares,398,SS Lazio,90721,Forte Virtus,LOAN,loan transfer,0,OUT
TM-2025-00240,2025/26,293169,Josip Brekalo,10484,Kasimpasa,430,ACF Fiorentina,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,0,IN
TM-2025-00241,2025/26,293169,Josip Brekalo,430,ACF Fiorentina,2497,Real Oviedo,FREE_TRANSFER,free transfer,0,OUT
TM-2025-00242,2025/26,293194,Borna Sosa,416,Torino FC,610,Ajax Amsterdam,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,0,OUT
TM-2025-00243,2025/26,295183,Răzvan Marin,1390,Cagliari Calcio,2441,AEK Athens,PERMANENT_OR_OTHER_EXPLICIT,€1.70m,0,OUT
TM-2025-00244,2025/26,295766,Alessandro Livieri,408,Ascoli Calcio,4172,Pisa Sporting Club,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,0,IN
TM-2025-00245,2025/26,295766,Alessandro Livieri,4172,Pisa Sporting Club,26789,FC Pro Vercelli 1892,FREE_TRANSFER,free transfer,0,OUT
TM-2025-00246,2025/26,298635,Grigoris Kastanos,276,Hellas Verona,10586,Aris Limassol,LOAN,loan transfer,0,OUT
TM-2025-00247,2025/26,298635,Grigoris Kastanos,276,Hellas Verona,380,US Salernitana 1919,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,0,OUT
TM-2025-00248,2025/26,298635,Grigoris Kastanos,380,US Salernitana 1919,276,Hellas Verona,PERMANENT_OR_OTHER_EXPLICIT,€1.20m,0,IN
TM-2025-00249,2025/26,298975,Pol Lirola,244,Olympique Marseille,276,Hellas Verona,FREE_TRANSFER,free transfer,0,IN
TM-2025-00250,2025/26,301238,Michele Di Gregorio,2919,AC Monza,506,Juventus FC,PERMANENT_OR_OTHER_EXPLICIT,€14.30m,0,IN
TM-2025-00251,2025/26,301238,Michele Di Gregorio,506,Juventus FC,2919,AC Monza,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,0,OUT
TM-2025-00252,2025/26,303116,Gaetano Castrovilli,2919,AC Monza,398,SS Lazio,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,0,IN
TM-2025-00253,2025/26,303116,Gaetano Castrovilli,398,SS Lazio,332,SSC Bari,FREE_TRANSFER,free transfer,0,OUT
TM-2025-00254,2025/26,304144,Alen Sherri,1390,Cagliari Calcio,8970,Frosinone Calcio,LOAN,loan transfer,0,OUT
TM-2025-00255,2025/26,304144,Alen Sherri,8970,Frosinone Calcio,1390,Cagliari Calcio,LOAN_RETURN_OR_END_OF_LOAN,End of loan 04/01/2026,0,IN
TM-2025-00256,2025/26,305947,Albert Gudmundsson,252,Genoa CFC,430,ACF Fiorentina,PERMANENT_OR_OTHER_EXPLICIT,€16.80m,1,IN+OUT
TM-2025-00257,2025/26,305947,Albert Gudmundsson,430,ACF Fiorentina,252,Genoa CFC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,1,IN+OUT
TM-2025-00258,2025/26,307058,Mehdi Taremi,46,Inter Milan,683,Olympiacos Piraeus,PERMANENT_OR_OTHER_EXPLICIT,€2.00m,0,OUT
TM-2025-00259,2025/26,309180,Jan Mlakar,4172,Pisa Sporting Club,1416,Amiens SC,LOAN,loan transfer,0,OUT
TM-2025-00260,2025/26,309180,Jan Mlakar,447,HNK Hajduk Split,4172,Pisa Sporting Club,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,0,IN
TM-2025-00261,2025/26,309393,Lennart Czyborra,2446,WSG Tirol,252,Genoa CFC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,0,IN
TM-2025-00262,2025/26,309393,Lennart Czyborra,252,Genoa CFC,515,Without Club,FREE_AGENT_OR_END_OF_CONTRACT,-,0,OUT
TM-2025-00263,2025/26,309977,Samuel Ballet,1047,Como 1907,589,Antalyaspor,FREE_TRANSFER,free transfer,0,OUT
TM-2025-00264,2025/26,309977,Samuel Ballet,260,FC Zürich,1047,Como 1907,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,0,IN
TM-2025-00265,2025/26,310527,Paulo Azzi,2239,US Cremonese,2919,AC Monza,PERMANENT_OR_OTHER_EXPLICIT,?,0,OUT
TM-2025-00266,2025/26,311333,Alessandro Gabrielloni,1047,Como 1907,5587,SS Juve Stabia,LOAN,loan transfer,0,OUT
TM-2025-00267,2025/26,312341,Luca Ravanelli,2239,US Cremonese,2919,AC Monza,PERMANENT_OR_OTHER_EXPLICIT,?,0,OUT
TM-2025-00268,2025/26,315121,Justin Bijlow,234,Feyenoord Rotterdam,252,Genoa CFC,PERMANENT_OR_OTHER_EXPLICIT,€200k,0,IN
TM-2025-00269,2025/26,315857,Marco Curto,1038,UC Sampdoria,1047,Como 1907,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,0,IN
TM-2025-00270,2025/26,315857,Marco Curto,1047,Como 1907,749,FC Empoli,PERMANENT_OR_OTHER_EXPLICIT,€780k,0,OUT
TM-2025-00271,2025/26,315865,Andrea Pinamonti,252,Genoa CFC,6574,US Sassuolo,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,1,IN+OUT
TM-2025-00272,2025/26,315871,Federico Valietti,252,Genoa CFC,4331,FC Trapani 1905,PERMANENT_OR_OTHER_EXPLICIT,€500,0,OUT
TM-2025-00273,2025/26,315871,Federico Valietti,4331,FC Trapani 1905,252,Genoa CFC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,0,IN
TM-2025-00274,2025/26,317482,Marko Rog,1390,Cagliari Calcio,515,Without Club,FREE_AGENT_OR_END_OF_CONTRACT,-,0,OUT
TM-2025-00275,2025/26,317482,Marko Rog,419,GNK Dinamo Zagreb,1390,Cagliari Calcio,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,0,IN
TM-2025-00276,2025/26,319160,Jakub Jankto,1390,Cagliari Calcio,,Retired,RETIREMENT,-,0,OUT
TM-2025-00277,2025/26,320411,Philip Billing,6195,SSC Napoli,989,AFC Bournemouth,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,0,OUT
TM-2025-00278,2025/26,322655,Flavius Daniliuc,276,Hellas Verona,380,US Salernitana 1919,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,0,OUT
TM-2025-00279,2025/26,324377,Youssef Maleh,1005,US Lecce,2239,US Cremonese,LOAN,loan transfer,1,IN+OUT
TM-2025-00280,2025/26,324377,Youssef Maleh,749,FC Empoli,1005,US Lecce,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,0,IN
TM-2025-00281,2025/26,324690,Jonathan Ikoné,1047,Como 1907,430,ACF Fiorentina,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,1,IN+OUT
TM-2025-00282,2025/26,324690,Jonathan Ikoné,430,ACF Fiorentina,10004,Paris FC,PERMANENT_OR_OTHER_EXPLICIT,€2.00m,0,OUT
TM-2025-00283,2025/26,324804,Yann Karamoh,416,Torino FC,515,Without Club,FREE_AGENT_OR_END_OF_CONTRACT,-,0,OUT
TM-2025-00284,2025/26,325993,Oliver Abildgaard,1047,Como 1907,1038,UC Sampdoria,PERMANENT_OR_OTHER_EXPLICIT,€2.50m,0,OUT
TM-2025-00285,2025/26,325993,Oliver Abildgaard,4172,Pisa Sporting Club,1047,Como 1907,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,1,IN+OUT
TM-2025-00286,2025/26,326029,Donyell Malen,405,Aston Villa,12,AS Roma,LOAN,Loan fee: €2.00m,0,IN
TM-2025-00287,2025/26,329145,Diego Carlos,36,Fenerbahce,1047,Como 1907,LOAN,Loan fee: €2.80m,0,IN
TM-2025-00288,2025/26,330208,Alessandro Vogliacco,130,Parma Calcio 1913,252,Genoa CFC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,1,IN+OUT
TM-2025-00289,2025/26,330208,Alessandro Vogliacco,252,Genoa CFC,1091,PAOK Thessaloniki,LOAN,loan transfer,0,OUT
TM-2025-00290,2025/26,330472,Alessio Iovine,1047,Como 1907,,Retired,RETIREMENT,-,0,OUT
TM-2025-00291,2025/26,331726,Tammy Abraham,114,Besiktas JK,12,AS Roma,LOAN_RETURN_OR_END_OF_LOAN,End of loan 25/01/2026,0,IN
TM-2025-00292,2025/26,331726,Tammy Abraham,12,AS Roma,114,Besiktas JK,LOAN,Loan fee: €2.00m,0,OUT
TM-2025-00293,2025/26,331726,Tammy Abraham,12,AS Roma,114,Besiktas JK,PERMANENT_OR_OTHER_EXPLICIT,€15.00m,0,OUT
TM-2025-00294,2025/26,331726,Tammy Abraham,5,AC Milan,12,AS Roma,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,1,IN+OUT
TM-2025-00295,2025/26,336012,Nicolas Kühn,371,Celtic FC,1047,Como 1907,PERMANENT_OR_OTHER_EXPLICIT,€19.00m,0,IN
TM-2025-00296,2025/26,336960,Giuseppe Pezzella,749,FC Empoli,2239,US Cremonese,PERMANENT_OR_OTHER_EXPLICIT,€2.00m,0,IN
TM-2025-00297,2025/26,337725,Christian Kouamé,430,ACF Fiorentina,605,Aris Thessaloniki,PERMANENT_OR_OTHER_EXPLICIT,?,0,OUT
TM-2025-00298,2025/26,337725,Christian Kouamé,749,FC Empoli,430,ACF Fiorentina,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,0,IN
TM-2025-00299,2025/26,337811,Francesco Gelli,2239,US Cremonese,8970,Frosinone Calcio,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,0,OUT
TM-2025-00300,2025/26,338070,Konstantinos Tsimikas,31,Liverpool FC,12,AS Roma,LOAN,loan transfer,0,IN
TM-2025-00301,2025/26,338101,Mouhamadou Sarr,2239,US Cremonese,3522,Spezia Calcio,PERMANENT_OR_OTHER_EXPLICIT,€200k,0,OUT
TM-2025-00302,2025/26,338101,Mouhamadou Sarr,3522,Spezia Calcio,2239,US Cremonese,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,0,IN
TM-2025-00303,2025/26,338285,Unai Núñez,276,Hellas Verona,940,Celta de Vigo,LOAN_RETURN_OR_END_OF_LOAN,End of loan 24/01/2026,0,OUT
TM-2025-00304,2025/26,338285,Unai Núñez,940,Celta de Vigo,276,Hellas Verona,LOAN,loan transfer,0,IN
TM-2025-00305,2025/26,338672,Zinho Vanheusden,354,KV Mechelen,46,Inter Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,0,IN
TM-2025-00306,2025/26,338672,Zinho Vanheusden,46,Inter Milan,12361,Marbella FC,PERMANENT_OR_OTHER_EXPLICIT,?,0,OUT
TM-2025-00307,2025/26,339332,Noa Lang,383,PSV Eindhoven,6195,SSC Napoli,PERMANENT_OR_OTHER_EXPLICIT,€25.00m,0,IN
TM-2025-00308,2025/26,339332,Noa Lang,6195,SSC Napoli,141,Galatasaray,LOAN,Loan fee: €2.00m,0,OUT
TM-2025-00309,2025/26,339808,Theo Hernández,5,AC Milan,1114,Al-Hilal SFC,PERMANENT_OR_OTHER_EXPLICIT,€25.00m,0,OUT
TM-2025-00310,2025/26,339816,Tete Morente,1005,US Lecce,1531,Elche CF,FREE_TRANSFER,free transfer,0,OUT
TM-2025-00311,2025/26,340151,Andrea Favilli,252,Genoa CFC,2331,US Avellino 1912,FREE_TRANSFER,free transfer,0,OUT
TM-2025-00312,2025/26,340151,Andrea Favilli,332,SSC Bari,252,Genoa CFC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,0,IN
TM-2025-00313,2025/26,340394,Abdelhamid Sabiri,28844,Al-Taawoun FC,430,ACF Fiorentina,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,0,IN
TM-2025-00314,2025/26,340707,Leonardo Sernicola,2239,US Cremonese,3522,Spezia Calcio,LOAN,loan transfer,0,OUT
TM-2025-00315,2025/26,340707,Leonardo Sernicola,4172,Pisa Sporting Club,2239,US Cremonese,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,1,IN+OUT
TM-2025-00316,2025/26,340982,Florinel Coman,1390,Cagliari Calcio,6297,Al-Gharafa SC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,0,OUT
TM-2025-00317,2025/26,341019,Güven Yalçın,252,Genoa CFC,11282,Alanyaspor,FREE_TRANSFER,free transfer,0,OUT
TM-2025-00318,2025/26,341019,Güven Yalçın,8024,FC Arouca,252,Genoa CFC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,0,IN
TM-2025-00319,2025/26,342877,Enzo Ebosse,2300,Jagiellonia Bialystok,410,Udinese Calcio,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,0,IN
TM-2025-00320,2025/26,342877,Enzo Ebosse,276,Hellas Verona,410,Udinese Calcio,LOAN_RETURN_OR_END_OF_LOAN,End of loan 02/02/2026,1,IN+OUT
TM-2025-00321,2025/26,342877,Enzo Ebosse,410,Udinese Calcio,276,Hellas Verona,LOAN,loan transfer,1,IN+OUT
TM-2025-00322,2025/26,342877,Enzo Ebosse,410,Udinese Calcio,416,Torino FC,LOAN,loan transfer,1,IN+OUT
TM-2025-00323,2025/26,343475,Ben Godfrey,350,Sheffield United,800,Atalanta BC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 02/01/2026,0,IN
TM-2025-00324,2025/26,343475,Ben Godfrey,677,Ipswich Town,800,Atalanta BC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,0,IN
TM-2025-00325,2025/26,343475,Ben Godfrey,800,Atalanta BC,206,Bröndby IF,LOAN,loan transfer,0,OUT
TM-2025-00326,2025/26,343475,Ben Godfrey,800,Atalanta BC,350,Sheffield United,LOAN,Loan fee: €110k,0,OUT
TM-2025-00327,2025/26,344381,Christopher Nkunku,631,Chelsea FC,5,AC Milan,PERMANENT_OR_OTHER_EXPLICIT,€37.00m,0,IN
TM-2025-00328,2025/26,345189,Luka Lochoshvili,2239,US Cremonese,4,1.FC Nuremberg,PERMANENT_OR_OTHER_EXPLICIT,€1.00m,0,OUT
TM-2025-00329,2025/26,345189,Luka Lochoshvili,380,US Salernitana 1919,2239,US Cremonese,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,0,IN
TM-2025-00330,2025/26,345458,Sebastian Walukiewicz,416,Torino FC,6574,US Sassuolo,LOAN,Loan fee: €1.00m,1,IN+OUT
TM-2025-00331,2025/26,346567,Luca Pellegrini,398,SS Lazio,506,Juventus FC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,1,IN+OUT
TM-2025-00332,2025/26,346567,Luca Pellegrini,506,Juventus FC,398,SS Lazio,PERMANENT_OR_OTHER_EXPLICIT,€4.00m,1,IN+OUT
TM-2025-00333,2025/26,346890,Noah Okafor,5,AC Milan,399,Leeds United,PERMANENT_OR_OTHER_EXPLICIT,€19.00m,0,OUT
TM-2025-00334,2025/26,346890,Noah Okafor,6195,SSC Napoli,5,AC Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,1,IN+OUT
TM-2025-00335,2025/26,349599,Pervis Estupiñán,1237,Brighton & Hove Albion,5,AC Milan,PERMANENT_OR_OTHER_EXPLICIT,€17.00m,0,IN
TM-2025-00336,2025/26,351816,Ismaël Bennacer,244,Olympique Marseille,5,AC Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,0,IN
TM-2025-00337,2025/26,351816,Ismaël Bennacer,5,AC Milan,419,GNK Dinamo Zagreb,LOAN,loan transfer,0,OUT
TM-2025-00338,2025/26,351955,Federico Baschirotto,1005,US Lecce,2239,US Cremonese,PERMANENT_OR_OTHER_EXPLICIT,€3.00m,1,IN+OUT
TM-2025-00339,2025/26,353366,Benjamin Pavard,46,Inter Milan,244,Olympique Marseille,LOAN,Loan fee: €2.50m,0,OUT
TM-2025-00340,2025/26,354352,Frédéric Guilbert,1005,US Lecce,995,FC Nantes,FREE_TRANSFER,free transfer,0,OUT
TM-2025-00341,2025/26,354814,M'Bala Nzola,4172,Pisa Sporting Club,430,ACF Fiorentina,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/01/2026,1,IN+OUT
TM-2025-00342,2025/26,354814,M'Bala Nzola,430,ACF Fiorentina,4172,Pisa Sporting Club,LOAN,Loan fee: €500k,1,IN+OUT
TM-2025-00343,2025/26,354814,M'Bala Nzola,430,ACF Fiorentina,6574,US Sassuolo,LOAN,loan transfer,1,IN+OUT
TM-2025-00344,2025/26,354814,M'Bala Nzola,826,RC Lens,430,ACF Fiorentina,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,0,IN
TM-2025-00345,2025/26,357003,Martin Erlić,1025,Bologna FC 1909,865,FC Midtjylland,PERMANENT_OR_OTHER_EXPLICIT,€5.00m,0,OUT
TM-2025-00346,2025/26,357778,Sandro Kulenović,419,GNK Dinamo Zagreb,416,Torino FC,LOAN,Loan fee: €500k,0,IN
TM-2025-00347,2025/26,357796,Domagoj Bradarić,276,Hellas Verona,380,US Salernitana 1919,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,0,OUT
TM-2025-00348,2025/26,357796,Domagoj Bradarić,380,US Salernitana 1919,276,Hellas Verona,PERMANENT_OR_OTHER_EXPLICIT,€750k,0,IN
TM-2025-00349,2025/26,357983,Simone Ghidotti,1038,UC Sampdoria,1047,Como 1907,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,0,IN
TM-2025-00350,2025/26,357983,Simone Ghidotti,1047,Como 1907,1038,UC Sampdoria,PERMANENT_OR_OTHER_EXPLICIT,€400k,0,OUT
TM-2025-00351,2025/26,358008,Gianluca Gaetano,1390,Cagliari Calcio,6195,SSC Napoli,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2025,1,IN+OUT
