event_id,season,player_id,player_name,from_club_id,from_club,to_club_id,to_club,semantic_type,fee_text,paired_internal_faces,source_faces
TM-2024-00181,2024/25,261905,Suat Serdar,276,Hellas Verona,44,Hertha BSC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,OUT
TM-2024-00182,2024/25,261905,Suat Serdar,44,Hertha BSC,276,Hellas Verona,PERMANENT_OR_OTHER_EXPLICIT,€5.75m,0,IN
TM-2024-00183,2024/25,262523,Davide Calabria,5,AC Milan,1025,Bologna FC 1909,LOAN,loan transfer,1,IN+OUT
TM-2024-00184,2024/25,264116,Gastón Pereiro,1103,Ternana Calcio,1390,Cagliari Calcio,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,IN
TM-2024-00185,2024/25,264116,Gastón Pereiro,1390,Cagliari Calcio,515,Without Club,FREE_AGENT_OR_END_OF_CONTRACT,-,0,OUT
TM-2024-00186,2024/25,264116,Gastón Pereiro,252,Genoa CFC,332,SSC Bari,PERMANENT_OR_OTHER_EXPLICIT,?,0,OUT
TM-2024-00187,2024/25,264116,Gastón Pereiro,515,Without Club,252,Genoa CFC,FREE_AGENT_OR_END_OF_CONTRACT,-,0,IN
TM-2024-00188,2024/25,265033,Nikolas Ioannou,1047,Como 1907,1038,UC Sampdoria,LOAN,loan transfer,0,OUT
TM-2024-00189,2024/25,265625,Ajdin Hrustic,276,Hellas Verona,380,US Salernitana 1919,FREE_TRANSFER,free transfer,0,OUT
TM-2024-00190,2024/25,271622,Óttar Magnús Karlsson,607,Venezia FC,2722,SPAL,PERMANENT_OR_OTHER_EXPLICIT,€50k,0,OUT
TM-2024-00191,2024/25,271622,Óttar Magnús Karlsson,7030,Vis Pesaro 1898,607,Venezia FC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,IN
TM-2024-00192,2024/25,272261,Antonín Barák,430,ACF Fiorentina,10484,Kasimpasa,LOAN,loan transfer,0,OUT
TM-2024-00193,2024/25,273132,Robin Gosens,89,1.FC Union Berlin,430,ACF Fiorentina,LOAN,Loan fee: €750k,0,IN
TM-2024-00194,2024/25,275303,Hans Hateboer,800,Atalanta BC,273,Stade Rennais FC,PERMANENT_OR_OTHER_EXPLICIT,€2.80m,0,OUT
TM-2024-00195,2024/25,276896,Samuel Gigot,244,Olympique Marseille,398,SS Lazio,LOAN,Loan fee: €500k,0,IN
TM-2024-00196,2024/25,277179,Angeliño,12,AS Roma,23826,RB Leipzig,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,OUT
TM-2024-00197,2024/25,277179,Angeliño,23826,RB Leipzig,12,AS Roma,PERMANENT_OR_OTHER_EXPLICIT,€5.40m,0,IN
TM-2024-00198,2024/25,278531,Sebastiano Luperto,749,FC Empoli,1390,Cagliari Calcio,PERMANENT_OR_OTHER_EXPLICIT,€3.50m,1,IN+OUT
TM-2024-00199,2024/25,281769,Mario Hermoso,12,AS Roma,15,Bayer 04 Leverkusen,LOAN,loan transfer,0,OUT
TM-2024-00200,2024/25,281769,Mario Hermoso,515,Without Club,12,AS Roma,FREE_AGENT_OR_END_OF_CONTRACT,-,0,IN
TM-2024-00201,2024/25,282144,Marin Pongracic,1005,US Lecce,430,ACF Fiorentina,PERMANENT_OR_OTHER_EXPLICIT,€15.00m,1,IN+OUT
TM-2024-00202,2024/25,286275,Armando Anastasio,2919,AC Monza,1627,Catania FC,FREE_TRANSFER,free transfer,0,OUT
TM-2024-00203,2024/25,286275,Armando Anastasio,4106,Casertana FC,2919,AC Monza,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,IN
TM-2024-00204,2024/25,286949,Adam Masina,410,Udinese Calcio,416,Torino FC,PERMANENT_OR_OTHER_EXPLICIT,€1.00m,1,IN+OUT
TM-2024-00205,2024/25,286949,Adam Masina,416,Torino FC,410,Udinese Calcio,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,1,IN+OUT
TM-2024-00206,2024/25,287367,Luca Vignali,1047,Como 1907,3522,Spezia Calcio,PERMANENT_OR_OTHER_EXPLICIT,?,0,OUT
TM-2024-00207,2024/25,287367,Luca Vignali,3522,Spezia Calcio,1047,Como 1907,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,IN
TM-2024-00208,2024/25,287579,Sofyan Amrabat,430,ACF Fiorentina,36,Fenerbahce,LOAN,Loan fee: €2.00m,0,OUT
TM-2024-00209,2024/25,287579,Sofyan Amrabat,985,Manchester United,430,ACF Fiorentina,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,IN
TM-2024-00210,2024/25,287700,Mohamed Fares,19,Brescia Calcio (- 2025),398,SS Lazio,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,IN
TM-2024-00211,2024/25,287700,Mohamed Fares,398,SS Lazio,3385,Panserraikos,LOAN,loan transfer,0,OUT
TM-2024-00212,2024/25,287875,Luca Fiordilino,607,Venezia FC,4271,US Triestina,FREE_TRANSFER,free transfer,0,OUT
TM-2024-00213,2024/25,287875,Luca Fiordilino,9439,Feralpisalò,607,Venezia FC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,IN
TM-2024-00214,2024/25,290032,Kevin Rüegg,26,FC Basel 1893,276,Hellas Verona,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,IN
TM-2024-00215,2024/25,290032,Kevin Rüegg,276,Hellas Verona,26,FC Basel 1893,PERMANENT_OR_OTHER_EXPLICIT,€480k,0,OUT
TM-2024-00216,2024/25,290537,Jean Butez,1096,Royal Antwerp FC,1047,Como 1907,PERMANENT_OR_OTHER_EXPLICIT,€2.10m,0,IN
TM-2024-00217,2024/25,290862,Maxime Lopez,430,ACF Fiorentina,6574,US Sassuolo,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,OUT
TM-2024-00218,2024/25,291276,Marcin Listkowski,1005,US Lecce,2300,Jagiellonia Bialystok,PERMANENT_OR_OTHER_EXPLICIT,?,0,OUT
TM-2024-00219,2024/25,291276,Marcin Listkowski,5514,Calcio Lecco 1912,1005,US Lecce,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,IN
TM-2024-00220,2024/25,293168,Filip Benkovic,410,Udinese Calcio,515,Without Club,FREE_AGENT_OR_END_OF_CONTRACT,-,0,OUT
TM-2024-00221,2024/25,293168,Filip Benkovic,449,Trabzonspor,410,Udinese Calcio,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,IN
TM-2024-00222,2024/25,293169,Josip Brekalo,430,ACF Fiorentina,10484,Kasimpasa,LOAN,loan transfer,0,OUT
TM-2024-00223,2024/25,293169,Josip Brekalo,447,HNK Hajduk Split,430,ACF Fiorentina,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,IN
TM-2024-00224,2024/25,293194,Borna Sosa,610,Ajax Amsterdam,416,Torino FC,LOAN,loan transfer,0,IN
TM-2024-00225,2024/25,295183,Răzvan Marin,749,FC Empoli,1390,Cagliari Calcio,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,1,IN+OUT
TM-2024-00226,2024/25,295331,Isaac Success,410,Udinese Calcio,515,Without Club,FREE_AGENT_OR_END_OF_CONTRACT,-,0,OUT
TM-2024-00227,2024/25,296422,Fodé Ballo-Touré,5,AC Milan,41107,Milan Futuro,PERMANENT_OR_OTHER_EXPLICIT,-,0,OUT
TM-2024-00228,2024/25,296422,Fodé Ballo-Touré,931,Fulham FC,5,AC Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,IN
TM-2024-00229,2024/25,298635,Grigoris Kastanos,380,US Salernitana 1919,276,Hellas Verona,LOAN,Loan fee: €211k,0,IN
TM-2024-00230,2024/25,300137,Marius Adamonis,398,SS Lazio,1627,Catania FC,FREE_TRANSFER,free transfer,0,OUT
TM-2024-00231,2024/25,300137,Marius Adamonis,839,AC Perugia Calcio,398,SS Lazio,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,IN
TM-2024-00232,2024/25,300532,Pontus Almqvist,1005,US Lecce,1083,FC Rostov,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,OUT
TM-2024-00233,2024/25,300532,Pontus Almqvist,1083,FC Rostov,130,Parma Calcio 1913,PERMANENT_OR_OTHER_EXPLICIT,€2.00m,0,IN
TM-2024-00234,2024/25,301236,Francesco Cassata,252,Genoa CFC,3522,Spezia Calcio,PERMANENT_OR_OTHER_EXPLICIT,€590k,0,OUT
TM-2024-00235,2024/25,301236,Francesco Cassata,3522,Spezia Calcio,252,Genoa CFC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,IN
TM-2024-00236,2024/25,301238,Michele Di Gregorio,2919,AC Monza,506,Juventus FC,LOAN,Loan fee: €4.50m,1,IN+OUT
TM-2024-00237,2024/25,301240,Samuele Perisan,749,FC Empoli,1038,UC Sampdoria,LOAN,loan transfer,0,OUT
TM-2024-00238,2024/25,303116,Gaetano Castrovilli,398,SS Lazio,2919,AC Monza,LOAN,loan transfer,1,IN+OUT
TM-2024-00239,2024/25,303116,Gaetano Castrovilli,430,ACF Fiorentina,398,SS Lazio,FREE_TRANSFER,free transfer,1,IN+OUT
TM-2024-00240,2024/25,303657,Ionuț Radu,46,Inter Milan,607,Venezia FC,FREE_TRANSFER,free transfer,1,IN+OUT
TM-2024-00241,2024/25,303657,Ionuț Radu,989,AFC Bournemouth,46,Inter Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,IN
TM-2024-00242,2024/25,304144,Alen Sherri,27114,KF Egnatia,1390,Cagliari Calcio,PERMANENT_OR_OTHER_EXPLICIT,€360k,0,IN
TM-2024-00243,2024/25,305947,Albert Gudmundsson,252,Genoa CFC,430,ACF Fiorentina,LOAN,Loan fee: €5.85m,1,IN+OUT
TM-2024-00244,2024/25,307058,Mehdi Taremi,720,FC Porto,46,Inter Milan,FREE_TRANSFER,free transfer,0,IN
TM-2024-00245,2024/25,309393,Lennart Czyborra,1269,PEC Zwolle,252,Genoa CFC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,IN
TM-2024-00246,2024/25,309393,Lennart Czyborra,252,Genoa CFC,2446,WSG Tirol,LOAN,Loan fee: €110k,0,OUT
TM-2024-00247,2024/25,309977,Samuel Ballet,1047,Como 1907,260,FC Zürich,LOAN,loan transfer,0,OUT
TM-2024-00248,2024/25,310458,Giangiacomo Magnani,276,Hellas Verona,458,Palermo FC,PERMANENT_OR_OTHER_EXPLICIT,€310k,0,OUT
TM-2024-00249,2024/25,310527,Paulo Azzi,1390,Cagliari Calcio,2239,US Cremonese,PERMANENT_OR_OTHER_EXPLICIT,€50k,0,OUT
TM-2024-00250,2024/25,311178,Georgios Kyriakopoulos,2919,AC Monza,6574,US Sassuolo,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,OUT
TM-2024-00251,2024/25,311178,Georgios Kyriakopoulos,6574,US Sassuolo,2919,AC Monza,PERMANENT_OR_OTHER_EXPLICIT,€3.68m,0,IN
TM-2024-00252,2024/25,312819,Silvere Ganvoula,452,BSC Young Boys,2919,AC Monza,PERMANENT_OR_OTHER_EXPLICIT,€1.80m,0,IN
TM-2024-00253,2024/25,315063,Nahitan Nández,1390,Cagliari Calcio,26069,Al-Qadsiah FC,FREE_TRANSFER,free transfer,0,OUT
TM-2024-00254,2024/25,315857,Marco Curto,1047,Como 1907,1038,UC Sampdoria,LOAN,loan transfer,0,OUT
TM-2024-00255,2024/25,315857,Marco Curto,1047,Como 1907,1429,Cesena FC,LOAN,loan transfer,0,OUT
TM-2024-00256,2024/25,315857,Marco Curto,1047,Como 1907,4554,FC Südtirol,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,OUT
TM-2024-00257,2024/25,315857,Marco Curto,1429,Cesena FC,1047,Como 1907,LOAN_RETURN_OR_END_OF_LOAN,End of loan 23/01/2025,0,IN
TM-2024-00258,2024/25,315857,Marco Curto,4554,FC Südtirol,1047,Como 1907,PERMANENT_OR_OTHER_EXPLICIT,€1.00m,0,IN
TM-2024-00259,2024/25,315862,Filippo Melegoni,252,Genoa CFC,4159,Carrarese Calcio 1908,PERMANENT_OR_OTHER_EXPLICIT,?,0,OUT
TM-2024-00260,2024/25,315862,Filippo Melegoni,5621,AC Reggiana 1919,252,Genoa CFC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,IN
TM-2024-00261,2024/25,315865,Andrea Pinamonti,6574,US Sassuolo,252,Genoa CFC,LOAN,Loan fee: €2.00m,0,IN
TM-2024-00262,2024/25,315871,Federico Valietti,252,Genoa CFC,4331,FC Trapani 1905,LOAN,loan transfer,0,OUT
TM-2024-00263,2024/25,315871,Federico Valietti,4093,Taranto SS,252,Genoa CFC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,IN
TM-2024-00264,2024/25,315969,Scott McTominay,985,Manchester United,6195,SSC Napoli,PERMANENT_OR_OTHER_EXPLICIT,€30.50m,0,IN
TM-2024-00265,2024/25,317057,Adrian Semper,1047,Como 1907,4172,Pisa Sporting Club,PERMANENT_OR_OTHER_EXPLICIT,€2.28m,0,OUT
TM-2024-00266,2024/25,320411,Philip Billing,989,AFC Bournemouth,6195,SSC Napoli,LOAN,loan transfer,0,IN
TM-2024-00267,2024/25,322655,Flavius Daniliuc,380,US Salernitana 1919,276,Hellas Verona,LOAN,loan transfer,0,IN
TM-2024-00268,2024/25,323929,Bruno Bertinato,607,Venezia FC,10247,Portuguesa,PERMANENT_OR_OTHER_EXPLICIT,?,0,OUT
TM-2024-00269,2024/25,323954,Walace,410,Udinese Calcio,609,Cruzeiro Esporte Clube,PERMANENT_OR_OTHER_EXPLICIT,€8.00m,0,OUT
TM-2024-00270,2024/25,324690,Jonathan Ikoné,430,ACF Fiorentina,1047,Como 1907,LOAN,Loan fee: €1.00m,1,IN+OUT
TM-2024-00271,2024/25,324804,Yann Karamoh,969,Montpellier HSC,416,Torino FC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,IN
TM-2024-00272,2024/25,325924,Ahmed Touba,1005,US Lecce,6890,Basaksehir FK,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,OUT
TM-2024-00273,2024/25,325993,Oliver Abildgaard,1047,Como 1907,4172,Pisa Sporting Club,LOAN,loan transfer,0,OUT
TM-2024-00274,2024/25,330126,Karol Świderski,276,Hellas Verona,78435,Charlotte FC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,OUT
TM-2024-00275,2024/25,330208,Alessandro Vogliacco,252,Genoa CFC,130,Parma Calcio 1913,LOAN,Loan fee: €180k,1,IN+OUT
TM-2024-00276,2024/25,331498,Jordi Mboula,276,Hellas Verona,2424,Gil Vicente FC,PERMANENT_OR_OTHER_EXPLICIT,?,0,OUT
TM-2024-00277,2024/25,331498,Jordi Mboula,630,Racing Santander,276,Hellas Verona,FREE_TRANSFER,free transfer,0,IN
TM-2024-00278,2024/25,331726,Tammy Abraham,12,AS Roma,5,AC Milan,LOAN,Loan fee: €1.50m,1,IN+OUT
TM-2024-00279,2024/25,334835,Toma Bašić,380,US Salernitana 1919,398,SS Lazio,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,IN
TM-2024-00280,2024/25,335147,Junior Sambia,380,US Salernitana 1919,749,FC Empoli,LOAN,loan transfer,0,IN
TM-2024-00281,2024/25,336125,Mërgim Vojvoda,416,Torino FC,1047,Como 1907,PERMANENT_OR_OTHER_EXPLICIT,€2.00m,1,IN+OUT
TM-2024-00282,2024/25,336160,Andrija Novakovich,5514,Calcio Lecco 1912,607,Venezia FC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,IN
TM-2024-00283,2024/25,336160,Andrija Novakovich,607,Venezia FC,332,SSC Bari,LOAN,loan transfer,0,OUT
TM-2024-00284,2024/25,336307,Christian Früchtl,14,Austria Vienna,1005,US Lecce,PERMANENT_OR_OTHER_EXPLICIT,€1.00m,0,IN
TM-2024-00285,2024/25,33763,Massimo Coda,2239,US Cremonese,252,Genoa CFC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,IN
TM-2024-00286,2024/25,33763,Massimo Coda,252,Genoa CFC,1038,UC Sampdoria,PERMANENT_OR_OTHER_EXPLICIT,€400k,0,OUT
TM-2024-00287,2024/25,337725,Christian Kouamé,430,ACF Fiorentina,749,FC Empoli,LOAN,loan transfer,1,IN+OUT
TM-2024-00288,2024/25,338672,Zinho Vanheusden,3057,Standard Liège,46,Inter Milan,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,IN
TM-2024-00289,2024/25,338672,Zinho Vanheusden,46,Inter Milan,354,KV Mechelen,LOAN,loan transfer,0,OUT
TM-2024-00290,2024/25,339816,Tete Morente,1531,Elche CF,1005,US Lecce,FREE_TRANSFER,free transfer,0,IN
TM-2024-00291,2024/25,340151,Andrea Favilli,1103,Ternana Calcio,252,Genoa CFC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,IN
TM-2024-00292,2024/25,340151,Andrea Favilli,252,Genoa CFC,332,SSC Bari,LOAN,loan transfer,0,OUT
TM-2024-00293,2024/25,340394,Abdelhamid Sabiri,24724,Ajman Club,430,ACF Fiorentina,LOAN_RETURN_OR_END_OF_LOAN,End of loan 29/01/2025,0,IN
TM-2024-00294,2024/25,340394,Abdelhamid Sabiri,430,ACF Fiorentina,24724,Ajman Club,LOAN,loan transfer,0,OUT
TM-2024-00295,2024/25,340394,Abdelhamid Sabiri,430,ACF Fiorentina,28844,Al-Taawoun FC,LOAN,loan transfer,0,OUT
TM-2024-00296,2024/25,340394,Abdelhamid Sabiri,50531,Al-Fayha FC,430,ACF Fiorentina,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024 €470k,0,IN
TM-2024-00297,2024/25,340982,Florinel Coman,6297,Al-Gharafa SC,1390,Cagliari Calcio,LOAN,loan transfer,0,IN
TM-2024-00298,2024/25,341019,Güven Yalçın,252,Genoa CFC,8024,FC Arouca,LOAN,Loan fee: €470k,0,OUT
TM-2024-00299,2024/25,341019,Güven Yalçın,6646,Fatih Karagümrük,252,Genoa CFC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,IN
TM-2024-00300,2024/25,341092,Federico Chiesa,506,Juventus FC,31,Liverpool FC,PERMANENT_OR_OTHER_EXPLICIT,€12.00m,0,OUT
TM-2024-00301,2024/25,341227,Juan Miranda,150,Real Betis Balompié,1025,Bologna FC 1909,FREE_TRANSFER,free transfer,0,IN
TM-2024-00302,2024/25,342877,Enzo Ebosse,410,Udinese Calcio,2300,Jagiellonia Bialystok,LOAN,loan transfer,0,OUT
TM-2024-00303,2024/25,343475,Ben Godfrey,29,Everton FC,800,Atalanta BC,PERMANENT_OR_OTHER_EXPLICIT,€12.50m,0,IN
TM-2024-00304,2024/25,343475,Ben Godfrey,800,Atalanta BC,677,Ipswich Town,LOAN,loan transfer,0,OUT
TM-2024-00305,2024/25,343537,Artem Dovbyk,12321,Girona FC,12,AS Roma,PERMANENT_OR_OTHER_EXPLICIT,€41.10m,0,IN
TM-2024-00306,2024/25,344600,Michaël Cuisance,607,Venezia FC,44,Hertha BSC,PERMANENT_OR_OTHER_EXPLICIT,€300k,0,OUT
TM-2024-00307,2024/25,344600,Michaël Cuisance,81,VfL Osnabrück,607,Venezia FC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,IN
TM-2024-00308,2024/25,345458,Sebastian Walukiewicz,749,FC Empoli,416,Torino FC,PERMANENT_OR_OTHER_EXPLICIT,€4.70m,1,IN+OUT
TM-2024-00309,2024/25,345590,Jens Odgaard,1025,Bologna FC 1909,1090,AZ Alkmaar,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,OUT
TM-2024-00310,2024/25,345590,Jens Odgaard,1090,AZ Alkmaar,1025,Bologna FC 1909,PERMANENT_OR_OTHER_EXPLICIT,€4.80m,0,IN
TM-2024-00311,2024/25,346562,Marco Olivieri,607,Venezia FC,41101,Juventus Next Gen,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,OUT
TM-2024-00312,2024/25,346779,Ché Adams,180,Southampton FC,416,Torino FC,FREE_TRANSFER,free transfer,0,IN
TM-2024-00313,2024/25,346890,Noah Okafor,5,AC Milan,6195,SSC Napoli,LOAN,Loan fee: €1.90m,1,IN+OUT
TM-2024-00314,2024/25,351816,Ismaël Bennacer,5,AC Milan,244,Olympique Marseille,LOAN,Loan fee: €950k,0,OUT
TM-2024-00315,2024/25,354352,Frédéric Guilbert,667,RC Strasbourg Alsace,1005,US Lecce,FREE_TRANSFER,free transfer,0,IN
TM-2024-00316,2024/25,354814,M'Bala Nzola,430,ACF Fiorentina,826,RC Lens,LOAN,Loan fee: €2.10m,0,OUT
TM-2024-00317,2024/25,354909,Giorgio Altare,1390,Cagliari Calcio,607,Venezia FC,PERMANENT_OR_OTHER_EXPLICIT,€1.50m,1,IN+OUT
TM-2024-00318,2024/25,354909,Giorgio Altare,607,Venezia FC,1038,UC Sampdoria,LOAN,loan transfer,0,OUT
TM-2024-00319,2024/25,354909,Giorgio Altare,607,Venezia FC,1390,Cagliari Calcio,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,1,IN+OUT
TM-2024-00320,2024/25,355104,Pepín Machín,2919,AC Monza,7077,FC Cartagena,LOAN,loan transfer,0,OUT
TM-2024-00321,2024/25,355104,Pepín Machín,2919,AC Monza,8970,Frosinone Calcio,LOAN,loan transfer,0,OUT
TM-2024-00322,2024/25,355104,Pepín Machín,8970,Frosinone Calcio,2919,AC Monza,LOAN_RETURN_OR_END_OF_LOAN,End of loan 28/01/2025,0,IN
TM-2024-00323,2024/25,356141,Daichi Kamada,398,SS Lazio,873,Crystal Palace,FREE_TRANSFER,free transfer,0,OUT
TM-2024-00324,2024/25,357003,Martin Erlić,6574,US Sassuolo,1025,Bologna FC 1909,PERMANENT_OR_OTHER_EXPLICIT,€7.70m,0,IN
TM-2024-00325,2024/25,357158,Rúben Vinagre,276,Hellas Verona,336,Sporting CP,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,OUT
TM-2024-00326,2024/25,357796,Domagoj Bradarić,380,US Salernitana 1919,276,Hellas Verona,LOAN,loan transfer,0,IN
TM-2024-00327,2024/25,357983,Simone Ghidotti,1047,Como 1907,1038,UC Sampdoria,LOAN,loan transfer,0,OUT
TM-2024-00328,2024/25,357983,Simone Ghidotti,2331,US Avellino 1912,1047,Como 1907,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,IN
TM-2024-00329,2024/25,357991,Alessandro Plizzari,2921,Delfino Pescara 1936,607,Venezia FC,PERMANENT_OR_OTHER_EXPLICIT,€450k,0,IN
TM-2024-00330,2024/25,357991,Alessandro Plizzari,607,Venezia FC,2921,Delfino Pescara 1936,LOAN,loan transfer,0,OUT
TM-2024-00331,2024/25,357992,Raoul Bellanova,416,Torino FC,800,Atalanta BC,PERMANENT_OR_OTHER_EXPLICIT,€24.30m,1,IN+OUT
TM-2024-00332,2024/25,357995,Davide Bettella,2919,AC Monza,8970,Frosinone Calcio,FREE_TRANSFER,free transfer,0,OUT
TM-2024-00333,2024/25,357998,Davide Merola,2921,Delfino Pescara 1936,749,FC Empoli,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,IN
TM-2024-00334,2024/25,357998,Davide Merola,749,FC Empoli,2921,Delfino Pescara 1936,PERMANENT_OR_OTHER_EXPLICIT,€150k,0,OUT
TM-2024-00335,2024/25,358008,Gianluca Gaetano,1390,Cagliari Calcio,6195,SSC Napoli,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,1,IN+OUT
TM-2024-00336,2024/25,358008,Gianluca Gaetano,6195,SSC Napoli,1390,Cagliari Calcio,LOAN,loan transfer,1,IN+OUT
TM-2024-00337,2024/25,358166,Eldor Shomurodov,1390,Cagliari Calcio,12,AS Roma,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,1,IN+OUT
TM-2024-00338,2024/25,360518,Teun Koopmeiners,800,Atalanta BC,506,Juventus FC,PERMANENT_OR_OTHER_EXPLICIT,€58.40m,1,IN+OUT
TM-2024-00339,2024/25,361065,Mitchel Bakker,800,Atalanta BC,1082,LOSC Lille,LOAN,Loan fee: €840k,0,OUT
TM-2024-00340,2024/25,361068,Jurgen Ekkelenkamp,1096,Royal Antwerp FC,410,Udinese Calcio,PERMANENT_OR_OTHER_EXPLICIT,€5.35m,0,IN
TM-2024-00341,2024/25,361081,Daishawn Redan,4271,US Triestina,607,Venezia FC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,IN
TM-2024-00342,2024/25,361081,Daishawn Redan,607,Venezia FC,2331,US Avellino 1912,PERMANENT_OR_OTHER_EXPLICIT,?,0,OUT
TM-2024-00343,2024/25,362842,Arthur Melo,430,ACF Fiorentina,506,Juventus FC,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,1,IN+OUT
TM-2024-00344,2024/25,362842,Arthur Melo,506,Juventus FC,12321,Girona FC,LOAN,Loan fee: €700k,0,OUT
TM-2024-00345,2024/25,364133,Pietro Pellegri,416,Torino FC,749,FC Empoli,LOAN,loan transfer,1,IN+OUT
TM-2024-00346,2024/25,364135,Moise Kean,506,Juventus FC,430,ACF Fiorentina,PERMANENT_OR_OTHER_EXPLICIT,€14.50m,1,IN+OUT
TM-2024-00347,2024/25,367284,Leo Østigård,6195,SSC Napoli,273,Stade Rennais FC,PERMANENT_OR_OTHER_EXPLICIT,€7.37m,0,OUT
TM-2024-00348,2024/25,367464,Luís Maximiano,3302,UD Almería,398,SS Lazio,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,IN
TM-2024-00349,2024/25,367464,Luís Maximiano,398,SS Lazio,3302,UD Almería,PERMANENT_OR_OTHER_EXPLICIT,€8.10m,0,OUT
TM-2024-00350,2024/25,367992,Jesper Karlsson,1025,Bologna FC 1909,1005,US Lecce,LOAN,loan transfer,1,IN+OUT
TM-2024-00351,2024/25,369684,Rasmus Nissen Kristensen,12,AS Roma,399,Leeds United,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,OUT
TM-2024-00352,2024/25,371371,Marash Kumbulla,12,AS Roma,714,RCD Espanyol Barcelona,LOAN,loan transfer,0,OUT
TM-2024-00353,2024/25,371371,Marash Kumbulla,6574,US Sassuolo,12,AS Roma,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,IN
TM-2024-00354,2024/25,372445,Dani Silva,276,Hellas Verona,865,FC Midtjylland,PERMANENT_OR_OTHER_EXPLICIT,€3.00m,0,OUT
TM-2024-00355,2024/25,372720,Nicholas Pierini,607,Venezia FC,6574,US Sassuolo,PERMANENT_OR_OTHER_EXPLICIT,€1.60m,0,OUT
TM-2024-00356,2024/25,373373,Lucas Martínez Quarta,430,ACF Fiorentina,209,CA River Plate,PERMANENT_OR_OTHER_EXPLICIT,€7.00m,0,OUT
TM-2024-00357,2024/25,374418,Mateusz Praszelik,276,Hellas Verona,4554,FC Südtirol,LOAN,loan transfer,0,OUT
TM-2024-00358,2024/25,374418,Mateusz Praszelik,4031,Cosenza Calcio,276,Hellas Verona,LOAN_RETURN_OR_END_OF_LOAN,End of loan 30/06/2024,0,IN
